Symbol,Exchange,Description,Market capitalization,Sector,"Gross profit growth %, Quarterly YoY",gross_profit_yoy_growth_fy,"Gross margin %, Trailing 12 months","Revenue growth %, Quarterly YoY","Free cash flow margin %, Annual","Revenue growth %, Annual YoY",Price to earnings ratio,"Forward non-GAAP price to earnings, Annual","Enterprise value to revenue ratio, Trailing 12 months",Price to sales ratio,"Operating margin %, Trailing 12 months",Price to book ratio,"Return on equity %, Trailing 12 months","Enterprise value to EBITDA ratio, Trailing 12 months",Upcoming earnings date,"Return on capital employed %, Annual","Free cash flow, Annual",net_debt_fq,"Piotroski F-score, Annual","Altman Z-score, Annual",sloan_ratio_ttm,"Shares buyback ratio %, Annual",Buyback yield %,research_and_dev_ratio_ttm,"Interest coverage, Annual",net_debt_to_ebitda_fq,"Cash and short-term investments, Annual","Revenue per employee, Annual","Sustainable growth rate, Annual",Free float %,"Earnings per share diluted growth %, TTM YoY",free_cash_flow_per_employee_fy,"Price to earning to growth, Trailing 12 months","Net margin %, Trailing 12 months",Performance % 1 year,Analyst Rating,debt_to_equity_fy,Total common shares outstanding,"Free cash flow, Trailing 12 months","Number of employees, Annual",ebitda_per_employee_fy,"Revenue growth %, 5 year CAGR","Return on invested capital %, Annual","Net debt, Annual","Cash and equivalents, Annual","Long term debt, Annual","Debt to equity ratio, Quarterly","Piotroski F-score, Trailing 12 months","Altman Z-score, Trailing 12 months","Sloan ratio %, Annual","Research and development ratio, Annual","Net debt to EBITDA ratio, Annual","Free cash flow per share, Trailing 12 months","Exponential moving average, 50, 1 day","Exponential moving average, 200, 1 day","Gross margin %, Annual",return_on_capital_employed_fq,Price,"Performance %, 3 months","Performance %, 6 months","Earnings per share estimate, Annual","Beta, 5 years","EBITDA margin %, Trailing 12 months","Capital expenditures per share, Trailing 12 months","Earnings per share diluted growth %, Quarterly YoY","Target price, 1 year","Average volume, 30 days","Relative strength index, 14, 1 day"
BG,NYSE,Bunge Limited,22356707718.000004,Process Industries,169.4078947368421,-9.054441260744985,5.21963695959872,87.75229751782186,-1.271240668325631,32.40887181804489,26.818255870784554,12.26603598186249,0.4764061945072136,0.26953416584080353,2.40743959673214,1.3933538364207674,5.15343875596289,13.902430332608695,46232.0000,4.523631708097728,-894000000,14582000000,3,,10.80376660501093,-44.37335158895209,2.464584709654609,,1.7377049180327868,5.283333333333333,2235000000,2068382.35294118,2.7338030391151045,82.7002,-45.54452935883299,-26294.11764705882,,0.851729532417869,53.200824303662834,StrongBuy,0.9969190140845071,194018000,-1113000000,34000,51852.94117647059,11.169108623378277,3.99181166837257,13620000000,1166000000,9928000000,1.01533187909006,3,2.96267911094599,11.226643909450233,0.03981514397440455,7.7254679523539425,-5.686298266575656,118.15177619700634,110.62666434748529,4.51333096338429,7.9530772543631185,115.23,-9.431737797689223,16.499848346982112,9.394233,0.6394259,3.42678354150629,8.93561156176174,-76.59660468876314,145.5,1855081.1666666667,49.76307634659161
ZETA,NYSE,Zeta Global Holdings Corp.,5398919847,Technology Services,46.83267711038508,30.710668203351375,54.7231463092556,49.877278107851566,14.18652101530811,29.72038888237084,,22.57766937160905,3.709400103581281,3.6317108837404524,2.18195917588839,6.119231790623958,-2.97458703775783,48.78645969824034,46239.0000,2.830286472547302,185087000,-70170000,5,,-4.467049061046975,-3.7561253789307227,2.1929942165336986,9.420049242875132,77.64150943396227,-0.642429458187611,319764000,395353.939393939,,98.1723,64.05498281786942,56086.96969696969,,-1.61191407487228,45.36912751677852,StrongBuy,0.27062512661744104,225619000,199746000,3300,30558.787878787876,28.795924082319036,-3.34051427105354,-102022000,319764000,208798000,0.248327606281771,4,4.49366474005075,-6.926825386575663,8.981058782770788,-1.0116814089088098,0.8373247977004785,19.603638175764782,18.569684909841712,55.1130249228156,3.0733766844986903,21.66,39.11368015414258,-9.144295302013422,0.959355,1.3695347,7.60333938253583,0.149111773847805,45.374015748031496,28.678571,9807389.7,59.36619265345893
VELO,NASDAQ,"Velo3D, Inc.",409763784,Producer Manufacturing,241.60688665710185,-255.10791366906474,-11.3336899879134,48.24034334763949,-65.34705153024602,12.121064312367388,,,8.1444804533476,6.732569749747374,-101.989339990885,6.994216418859459,-129.056407097676,,46246.0000,-89.50018740935091,-30042000,1280000,3,,-19.333578632959608,-89.37836714281633,-11.174730854203553,23.509481067586044,-12.584784601283227,,40742000,343082.089552239,,45.9517,94.27975501126417,-224194.02985074627,,-107.93952723454,72.20865426764357,StrongBuy,1.0543295942971,29801000,-36611000,134,-384634.32835820894,19.361484657193316,-120.829664747714,-512999.999999998,39013000,31825000,0.346216530849825,5,-4.83071214577774,-39.22238675627444,23.172296782894307,,-1.4632071016961108,18.28214180756824,16.076932823108315,-16.1051051704261,-90.8678459202768,13.75,34.54011741682974,-33.28481319747696,-1,2.5192218,-95.3753789454913,0.146076915590923,85.01954903326013,26.5,4576391.333333333,39.37172014409303
CDXS,NASDAQ,"Codexis, Inc.",236331069,Process Industries,226.74514098001643,46.425206741337796,82.2555447420991,102.14768659684476,-33.87983576512708,18.60645378717668,,,3.1202820903549657,3.0220355478153973,-33.1519233724325,5.46620414170083,-68.8971926386182,,46233.0000,-30.932485484762534,-23847000,7338000.00000001,4,,-18.46177630053335,-10.541233964569335,-7.16579503137609,59.54002970854889,,,78687000,482102.739726027,,92.59389999999999,63.26757713707638,-163335.61643835617,,-40.9645034062388,0,Buy,1.4488313641671102,90896600,-22119000,146,-205753.42465753423,0.38254619492985587,-35.9282317760674,-5479000,51271000,70264000,1.68624230929361,5,-5.08484021167329,-32.54463893042484,68.45298137440152,,-0.2436872025383395,2.4290770017166015,2.236235909692578,79.4919516387969,-23.27038371998957,2.6,17.64705882352942,54.76190476190477,-0.386667,2.499751,-22.2314705731701,0.0373589811387273,61.79282868525897,6.583333,889841.3333333334,55.63721664230671
FIGS,NYSE,"FIGS, Inc.",1715575353.0000002,Consumer Non-Durables,27.197429056512245,11.350422439005879,65.0400315868963,28.02299421141544,8.398378698712403,13.597140172583241,46.916400182731834,39.14244878513578,2.250638948564703,2.914422511518557,6.43162652999029,3.9763355763944275,10.0076830637694,28.13294462167843,46240.0000,8.065348200958192,53002000,-216427000,6,,7.078989496700635,-2.3091731146215437,0.3954941406761979,,,-4.061458489716259,300848000,1626541.2371134001,8.40909704711795,95.582,3548.3333333333335,136603.09278350516,0.012745739028633065,6.10119516768528,76.46048109965635,Buy,0.137163913665644,158764000,39449000,388,121603.09278350516,19.12179516471142,7.5369724256838,-240844000,81985000,51829000,0.14072310979008001,6,13.5688951995406,6.175373196536283,,-5.104573778135729,0.20117772784216575,11.939273375639193,11.348491034504201,65.0935353938691,9.47197827951854,10.27,-28.92733564013841,-13.406408094435077,0.262375,1.0111738,8.00001201022671,0.047335335999163,,17.625,3061940.533333333,39.34410503992901
COHU,NASDAQ,"Cohu, Inc.",2458779003,Electronic Technology,55.87555829354688,10.949823080530333,36.2146202402769,29.259171255307496,2.3697665998463426,12.737599526107637,,90.0561555075594,4.779268952663533,4.977136125066997,-10.4172640345081,3.19697134196123,-6.95642915745502,3217.0028013986016,46233.0000,-5.900587607750466,10734000,-158622000,5,,11.147034461315734,5.556339589927624,0.0560034065005394,19.832196776083677,-29.418695228821814,-221.84895104895108,483981000,158542.527126356,,96.3648,35.48667754214247,3757.0878543927192,,-11.5394844559693,160.33966033966033,StrongBuy,0.421201238894568,47175300,40167000,2857,-2416.870843542177,-6.563013288725816,-7.51715252412082,-153111000,227053000,316719000,0.42923407625297005,7,2.87884410578512,12.152388369260375,20.358048022324464,,0.854689760830709,54.82530912336705,38.51560654181842,34.4742094154841,-5.01048848664979,52.12,51.335656213705,98.17490494296575,0.57875,1.5509065,0.148562784918488,0.255766448208358,61.114476075106,58.625,1732037,41.86131126094231
MXL,NASDAQ,"MaxLinear, Inc",7705430086.000001,Electronic Technology,47.78264054546479,25.184496091801094,55.1483996730177,43.00397152179125,1.5013653636015662,29.710036391070876,,64.3473696096459,15.315711041155758,14.771982684084767,-15.8942102119097,16.9619484656385,-27.8889046049784,,46226.0000,-15.809547196591136,7021000,88674000,4,,-17.141534643644807,-2.1722430359400966,0.21325221066965885,40.53952084512356,-10.179494828957836,,74225000,419408.968609865,,93.36419999999998,42.61574600287945,6296.860986547085,,-25.9591350688549,494.6786454733932,Buy,0.320930747186846,89546000,10154000,1115,-52352.466367713,-0.4620474651318651,-21.973430477864,70802000,74225000,135931000,0.33284895561558897,6,2.42886825104041,-17.140342241799306,44.60665339437731,,0.11591985843940865,81.93369046352089,46.12287719784332,51.5085289784258,-12.60875902281923,86.05,347.94377928162413,358.20021299254523,1.337273,3.9251366,-8.00556498773816,0.228837262400822,11.612349914236704,68.818182,4413877.233333333,47.208490271711995
HIVE,NASDAQ,HIVE Digital Technologies Ltd,866475831.6157206,Technology Services,-278.6040378123736,-63.39709449008461,-20.9885226965185,127.9639923916088,-36.11459010254474,165.5752467613639,,,3.0206321238292237,2.8413307242981642,-39.0861629884552,1.5821631677983752,-29.6461725289168,16.457644214376735,46252.0000,-21.329060934055693,-106859485.1772,27480080.39634,4,,1.8148942029314983,-56.59681473895757,-22.701188049902278,,-87.82956229935104,0.5059056940822949,43819641.890856005,10203105.789748147,,99.02980000000001,-54.269224527890046,-3684809.833696552,-0.11769546783820055,-49.8773295363979,39.655172413793125,StrongBuy,0.134249157943853,267430999.99999997,-106859485.1772,29,1848914.7374482756,33.34768453593044,-27.7043118871119,27480080.39634,23189014.173078,55238071.79194201,0.134249157943853,4,1.27145800386495,1.831848207492577,,0.5125109124782706,-0.41203109914826225,3.5336085662503707,3.108415567414374,-20.9972766134639,-21.321118034348682,3.24,56.90072639225183,1.250000000000001,-0.695714,3.7642286,18.3539763315002,0.6508571202980071,14.351399169970058,7.071429,32316089.533333305,41.76455062835096
ECG,NYSE,"Everus Construction Group, Inc.",6854887963,Industrial Services,41.51682778180704,34.485118333466644,12.4427586447431,25.443578679189816,2.402554781446765,31.466705969256253,30.746336996336996,29.663824711755094,1.7499688410399445,1.726218637145853,7.48475185577112,9.978816377147249,38.9513774655819,21.231103338842367,46252.0000,28.95008030948823,90009000,69233000,6,,-0.7430129774260225,-0.05059735676818083,0,,12.565847746025826,0.21228586058976304,170500000,398551.80851063796,38.3436428075977,99.59740000000001,46.68054669397899,9575.425531914894,0.6543873912278163,5.64645737330828,108.02354399008675,Buy,0.590786544684337,51041607,229625000,9400,31739.361702127662,,23.7731529619826,201588000,170500000,323183000,0.527829051567522,,6.5959348223645,5.716155077138922,,0.6756762192056309,4.485827033151653,146.84014248229653,117.64353261353581,12.1175948987651,31.95374233188409,134.3,4.578726055131619,52.28483955096952,4.5274,2.3287685,8.24247714831839,1.24571685323019,58.70716076901644,164.833333,649406.3666666667,40.02896908834778
ACMR,NASDAQ,"ACM Research, Inc.",6777567802,Producer Manufacturing,29.90672319806178,2.174157332066586,44.2349449347809,34.184523084242834,-7.390140340327236,15.239516287823577,74.56093666844066,49.1051467020639,6.591743395558333,6.877991508885954,12.4792626728111,4.10600845485212,7.19220628959448,45.665821118854886,46234.0000,6.535583510565549,-66608000.00000001,-949973000,2,,16.942409695299713,-4.575738728834709,-11.151389732714621,16.041552761071625,15.733860531991374,-6.853765349263379,1168077000,358658.57540787896,7.94246319525468,89.42200000000001,-15.901534526854228,-26505.372065260646,,9.47746621885496,245.5602536997886,StrongBuy,0.20343862826362,64117700,-106903000,2513,50042.57859132511,41.906758338022954,7.06728486691467,-870169000,765962000,183999000,0.21312606306631002,2,2.93444162194601,17.178772598576774,16.08649197999798,-6.919447823977989,-1.5322221943050605,85.57558255405952,58.62475507855676,44.3873299833908,6.611054561102973,98.07,112.5487646293888,98.20129345189976,1.997143,1.8984575,14.4347418573772,0.902824766557307,-18.685352018685357,107.5,1970763.8,51.47206698034945
P,NYSE,"Everpure, Inc.",25837836926.999996,Electronic Technology,34.911489817272304,16.485586566228775,70.2299623036766,35.249362543915424,16.75368013316432,15.614059120676835,118.16661599270294,31.9445095143103,6.238218039019071,6.826668345501741,4.21425694151305,17.89743684205679,16.8456994713336,76.29579940296466,46267.0000,4.4748006009739525,613661000,-1276388000,6,,-10.656918908779401,-1.3035798615157324,0.8837736713222349,25.414743371903363,34.019555555555556,-3.9648736968974045,1549719000,572319.21875,13.6752341720616,94.5508,77.01829924650163,95884.53124999999,1.544530728287906,5.7464923522841,37.041607898448525,Buy,0.151511965402845,332405000,513821000,6400,41393.125,16.811610382486464,12.2841408915192,-1330683000,857273000,174384000,0.160151802393391,7,5.1738633885496,-12.445929932423514,26.298997800342523,-5.023037491129264,1.4958703670817164,74.49411523957987,71.54679503433834,70.3812038899838,6.407163777973854,77.73,24.447646493756007,17.77272727272728,2.433282,1.446468,8.17635844677534,0.758128986616903,,93.736842,3901660.7333333334,53.54960911125699
OMDA,NASDAQ,"Omada Health, Inc.",1366126715.0000002,Technology Services,53.09793051311935,66.77067540470485,66.134241691523,42.000982479122314,6.506283386495523,53.24499411071848,,82.32339696857883,4.074769109938404,4.783808397606731,-2.94992851974091,5.8147331877541415,-4.2988301040931,,46240.0000,-7.330865626310777,16930000,-211765000,7,,-7.495425993566669,-4.816022577359425,-12.607029648783346,15.698123863816868,-4.724546172059984,,222036000,284072.052401747,,46.5954,83.7581505631298,18482.5327510917,,-2.22383028292063,22.953451043338678,StrongBuy,0,59448505,21451000,916,-7075.32751091703,,-7.88565856789331,-222036000,222036000,0,0,,6.00306938871692,-8.250656503146631,15.600860843165137,,0.36405138910103013,18.123435753716638,17.531700249080412,65.5232312363091,-5.12584605287773,22.98,83.10756972111554,42.2029702970297,0.279143,1.6204407,-0.949893220847526,0.104203791388762,70.26548672566372,23.333333,1161499.8333333333,79.4600815593533
PAYS,NASDAQ,"Paysign, Inc.",475758142,Commercial Services,57.56384971422649,54.17761797530511,50.3901831681833,50.75921802755747,54.176579520675915,40.49636965613781,49.73699590882525,35.83157894736842,3.3036829824526053,5.684013947060268,12.6184579205348,8.622611303625346,22.0695452690059,14.601121432015871,46245.0000,14.981382171951644,44440060,-173575377,7,,-18.911042046096714,-2.920602946651237,-0.09689313945571949,,,-8.38696130530454,164984711,362956.530973451,19.1345255346568,76.6452,55.97082953509571,196637.4336283186,0.8896677372129372,11.3748848769725,2.28365384615384,StrongBuy,0.124260110363397,55905800,70017170,226,68860.17699115045,27.73666915163977,17.4229600145186,-158959317,164984711,5273891,0.10761146167712,7,1.38375099593558,-12.460742624092818,,-10.214318935382718,1.147407511316399,7.0805761101415285,5.716267476458663,49.2491214238386,20.23900789493308,8.51,42.070116861435714,74.02862985685071,0.2375,0.72124213,22.6262277033641,0.126604968760478,89.97867803837953,10.3125,627529.4333333333,68.42242944678634
LPTH,NASDAQ,"LightPath Technologies, Inc.",795541777,Electronic Technology,243.7016862980591,24.58036145799369,29.9056564696826,108.88517824732615,-25.787666087048144,17.26156735103917,,,12.353511910394754,11.862202761084406,-5.46545983927873,8.704613376386932,-28.7847158900898,718.2913648405803,46275.0000,-14.480897970525595,-9593690,-43911701,3,,-5.497803458171983,-9.412043309118861,-9.176996244661078,5.931297250226782,-6.763559357653686,-40.67630750134317,4877036,106293.228571429,,95.39120000000001,-97.48031496062993,-27410.54285714286,-0.259734278418914,-37.3758960158064,335.3951890034364,StrongBuy,0.30446228440934603,62789400,-10292490,350,-9753.885714285714,1.2466498602273335,-29.0087636776339,10308714,4877036,13552603,0.100310885007734,5,10.2070413530042,16.190917094135404,8.235364005179203,,-0.1755536589127848,14.096551411752587,11.116107885023277,23.4265615092266,-3.5749990287831976,12.67,10.173913043478262,-0.3930817610062949,-0.2075,1.3438979,1.7198469193816,0.0430841760698904,19.168591224018463,15.975,3919210.966666667,42.433255221505625
ARW,NYSE,"Arrow Electronics, Inc.",10151111072,Distribution Services,42.838351517647396,6.376752963973447,10.8771285288287,39.030295932634154,-0.12058820335893489,10.4916269997082,14.202317928172844,9.954869120449304,0.37014330941805357,0.2991410169576897,3.46361261507882,1.5042555155151545,11.4734441774622,9.55115175305201,46233.0000,9.69647806674336,-37205000,2179254000,5,,0.8289905120352495,2.1122441156175666,1.2605713708813608,,3.5067849121194112,1.6779820363661564,306467000,1387896.3112910502,9.25437128210478,99.41220000000001,92.4125209922088,-1673.6392262708052,0.15009186603483482,2.16830357992754,51.820128479657406,Neutral,0.508498169699753,51133900,303739000,22230,48407.197480881696,1.4760538553130642,6.14609887233406,3041847000,306467000,3271436000,0.365749975043279,5,1.66459997689312,1.6631498206659587,,2.826753660467692,5.874233662753592,205.6992662295169,164.24001481820926,10.789796821599,12.572735114339565,198.52,28.11874798322041,74.6766388033436,19.942,1.2014587,3.87537879188001,2.09609917419305,200.42286091840103,219.5,663040.4666666667,37.51034552735642
UMAC,AMEX,"Unusual Machines, Inc.",985510720.0000001,Electronic Technology,443.7248799909285,155.45115969852588,34.0737542539585,296.4077755471772,-207.5127216483081,101.23225640794355,,,40.877061714321094,55.93852885168357,-168.919321518176,2.97165256740982,-3.24824043313233,,46247.0000,-24.327367355399115,-23239800,-280268830,4,,21.8505366214651,-149.70153454386843,-30.21655563523449,1.6566978234315517,-48462.54335260115,,142476306,79427.0709219858,,90.7356,91.13018978257404,-164821.27659574465,,-32.7156116640856,155.1980198019802,StrongBuy,0.0150340686879887,47793922,-40157400,141,-177247.37588652482,,-19.9732313399635,-139846251,103261397,2173626,0.0100345347056755,4,44.7742233241574,20.50957394380293,1.8089211058237373,,-0.8342774270049321,20.65763144051987,15.81631082875977,33.6236006499383,-16.489470880468886,20.62,60.8424336973479,37.10106382978725,-0.313333,14.784172,,0.0573481955131084,,35.4,8169137.8,46.895204678690924
ESE,NYSE,ESCO Technologies Inc.,8599367163,Electronic Technology,21.48350203759695,14.616266780598592,35.623524660702,33.464925337716856,18.77115688687479,19.17700165483116,63.493247637629594,40.52548711652607,6.98690656945653,6.926884083402648,15.6388770033766,5.4240313692782784,9.21184819620868,29.48403414754553,46244.0000,10.211129086766583,205617000,120418000,4,,5.742526929655561,-0.2972152991110312,0,,9.892012341446693,0.40716696083801646,101350000,319821.313868613,7.823802751894295,99.46470000000001,14.536730714457857,60034.1605839416,4.385676295584335,10.5652322322274,72.46700613114413,StrongBuy,0.164095501829809,25907200,224840000,3425,72452.84671532846,8.440871700809938,7.3677235185712,151500000,101350000,225402000,0.13414111087282898,3,7.06418380243762,5.826074474316997,2.0997126132475437,0.6105153716890119,8.668363019508059,318.29869483704374,267.5611528033687,37.2258962121184,11.484038489204295,331.93,7.598301403611138,58.265388833261824,8.190648,1.0907254,23.6972543665236,1.90014650319994,11.666110740493654,385,291997.26666666666,51.93017754155303
DSP,NASDAQ,Viant Technology Inc.,834246792,Technology Services,148.0979537068098,123.46197818496432,67.2303277850963,25.333371082358937,15.014773344644553,19.003924144726607,88.21898821898822,38.57575757575758,2.4220935053314445,2.21969129509496,27.4481699655065,9.523880775676323,14.9259615147707,7.355189466621939,46246.0000,48.572141714017235,51681000,-162303000,7,,-6.529082812268654,-7.482356914386282,2.2795412799142056,7.650988547267722,,-1.3611455887286146,191151000,905792.105263158,12.2845207977878,96.02349999999998,379.4019933554818,136002.6315789474,0.23160787083729284,2.50954854638398,-7.686729514140673,StrongBuy,0.264777140630897,20021700,58869000,380,440976.31578947365,15.80667868328256,9.60430537827302,-169403000,191151000,16668000,0.274106200914312,8,4.74390979398442,-4.616538470451667,7.949134372067483,-1.0109326792822146,0.9287277163877681,11.710589626900386,11.40443960768785,84.0427540884541,33.18696950067116,12.73,21.12274024738345,9.176672384219556,0.33,1.0357572,32.9304026269204,0.291859259596285,61.702127659574465,17.772727,306971.6666666667,57.32278240786671
SKYT,NASDAQ,"SkyWater Technology, Inc.",1640481414,Producer Manufacturing,125.51728975240233,24.849912389050065,19.3577456465939,162.14761158966326,-12.055258640382323,29.17880380636283,14.290612944706387,,3.4424748656584123,3.006499178254195,0.132956622901778,9.093760654619844,97.549533662345,41.18421327736662,46246.0000,3.1859561305332544,-53301000,216089000,3,,38.06066576522614,-1.8950192855944916,-0.285586899066203,3.0227318892766792,0.6590826223291768,4.7738650171213965,23224000,285067.053513862,96.8981351326024,74.2084,,-34365.57059961316,,21.0426015179214,216.0189573459716,Neutral,1.33289496802773,49204600,-75648000,1551,28825.27401676338,25.78094049577406,68.6176919503617,227119000,23224000,57798000,1.3223746268491101,4,1.86846569494695,35.467027838677105,3.306878606049229,5.080052786973249,-1.5509584828293184,34.673564566007805,27.486012291114893,19.6607854091134,0.24904446481382234,33.34,16.53268088081092,20.187454938716673,-0.33,3.3376355,8.35872435506805,0.453572526909277,-64.15094339622642,35,782932.6,39.36948523782653
BROS,NYSE,Dutch Bros Inc.,10699400848.999998,Consumer Services,18.34698569292235,24.109471820596045,25.0110019405764,30.764292471955667,3.3214724578017147,27.879767215840562,102.42940526896987,71.11633923359084,6.764450798005514,4.831704084710092,9.50104124998069,11.867597601988598,12.4408820357807,44.673461412579265,46246.0000,6.362164580647976,54411000,896849000,5,,0.3074105060583652,-10.068265299050523,0,,5.916599368621981,3.3895288630883544,269404000,51192.46875,13.1083323003775,96.4292,64.56386292834893,1700.34375,1.619467515986109,4.61171590786182,-1.9776570048309,StrongBuy,1.5995787420426602,127292625,70997000,32000,7775.1875,37.991401833533935,5.0449494111793,819618000,269404000,1048675000,1.6661272605877,5,2.59466580005111,0.8428831288459756,,3.294205123670651,0.5573462915279784,61.80916537783067,57.97505394709321,25.6755907088384,6.127913169903121,64.93,18.37739288969919,3.210936258146575,0.913011,2.3200538,15.1419894141016,2.1383219242605,-0.1579778830963491,79.545455,3550165.7,49.55564039362382
SLDE,NASDAQ,"Slide Insurance Holdings, Inc.",2345027610,Technology Services,,,,38.243138146189715,68.74074855891638,36.623249216949354,5.6823228958472125,5.777589613322043,1.8888307204077273,2.246218029582381,51.8012963065551,2.1610493810868587,59.6555411102876,,46252.0000,39.896475218048735,794575000,-1658721000,,,-8.720845908171935,0.8361521197357706,-3.7830684645968837,,,,,2293454.36507937,57.4182617692706,63.5162,,1576537.6984126985,,38.8561954431422,6.227296315516343,Buy,0.0389277793397836,114559240,987160000,504,,,54.684193541235,-1639632000,1682968000,35063000,0.0374277576031867,,,-8.963113308111792,,,7.227282045274841,18.394931777643187,17.654199853378493,,40.77007427366806,20.47,13.533000554631156,8.421610169491526,3.543,-0.009162997,,0.0215831551820072,-88.57701984903551,24.5,1290582.9,65.50406434590374
TE,NYSE,T1 Energy Inc.,2052644486,Producer Manufacturing,63.567853326641846,,7.60486190860671,232.34864925552188,1.1351855897230196,25572.84160435082,,,2.908938687159068,2.2011006946945915,-19.971347030665,8.664591880039609,-110.122195814384,,46241.0000,-18.225005070181304,8574000,433233000,6,,-23.629511517181495,-70.7627879534144,-20.64853426376627,,-4.84552341406389,,263653000.00000003,1343941.2811547,,81.5394,34.17233560090704,15256.227758007119,,-35.0849924387971,424.99999999999994,StrongBuy,1.70440685337931,279271000,-51069000,562,-153806.04982206406,,-38.8100871111455,284970000,263653000.00000003,487335000,1.77802572386783,4,-0.120625627874427,-29.358987451865737,,,-0.18334595873468348,8.148174812526394,6.202265949567165,7.35884654340361,-19.41061767860612,7.35,77.10843373493974,6.521739130434772,-0.268525,2.1657107,-7.93960135978446,0.396289209056282,29.963570127504553,10.071429,38883830.06666667,42.17404799325986
KRKNF,OTC,Kraken Robotics Inc.,1317781001.018182,Electronic Technology,13.340756238166286,46.210278984153675,51.195413175986,39.2435315272992,-25.90451032188631,17.324585788105605,,81.9978890799837,12.693320081647055,17.367136925606165,6.5295443791923,7.744690797823385,-0.380021261101392,78.54497339919003,46254.0000,4.048429451328114,-19280551.4,-334172707.92,4,,9.132519585947005,-16.718651210165266,-6.02460154294671,6.873741731377623,2.3855728429985854,-26.684999138871348,87753197.39999999,171892.19861431888,1.58418035284017,96.4879,-103.90163371881924,-44527.83233256351,,-0.631801608728326,79.65576447924954,Buy,0.159366578227171,307175000,-27078840.72,433,29449.21524249422,50.51476771541332,1.38495100614754,-59978193,87753197.39999999,25063915.799999997,0.162311878655125,2,3.52343091870616,18.13509989511571,7.691028275119851,-4.703614870652732,-0.08823770069714483,5.193024979075583,4.950867616719795,53.1914685451521,3.3263227544485665,4.29,-28.140703517587937,-26.034482758620687,0.05231842,0.9041741,16.1605759507176,0.08085605690973173,-1496.7848713372864,7.1522502345,1266144.3333333333,36.16139167961382
FLY,NASDAQ,Firefly Aerospace Inc.,4250407207.0000005,Electronic Technology,362.2072072072093,,19.1563130479936,44.801718736012894,-148.72853523505677,162.9540071061982,,,20.293117157708558,22.156852535982992,-158.615094196745,3.7492955583596395,-58.0841355700578,,46293.0000,-26.163282044534935,-237750000,-498636000,5,,27.89898055616995,-10.878606095613966,-24.72920708088758,118.78850491402484,-11.435421787320873,,892974000,113452.803406671,,57.616899999999994,-21.52418072721679,-168736.69268985096,-0.5031007687398332,-181.157946548824,-63.02857142857143,Buy,0.259335142389652,164235210,-257449000,1409,-157579.84386089424,,-36.3554164196483,-584381000,792966000,299277000,0.047959785823670206,,5.81803678371563,16.47313416797955,125.18720090081636,,-1.6126948928519973,33.24355877766496,31.38809150615022,15.5553470332489,-38.74116256779796,25.88,-31.867842569435304,-9.017402003867115,-1.955,0.39182886,,0.291388695744774,-20.349761526232125,46.125,8493592.3,38.07985063577244
FIVE,NASDAQ,"Five Below, Inc.",9994635043,Retail Trade,54.14477787913423,28.46302147711597,32.9328586149611,32.46432093079327,8.641358043737945,22.89729956737048,22.802391885754655,20.023316778509216,2.142076491832804,1.9295815141570882,11.0409625726145,4.32215256827925,21.1267480679328,14.363580733144373,46267.0000,10.846892072850748,411687000,885447000,8,,4.216060801546507,-0.36354314282867417,-0.009445067237959376,0,,1.168942423334306,932207000,193664.51219512202,17.9248038980242,98.1913,66.15939294847608,16735.243902439022,0.33607771309624884,8.67355276063933,39.89938080495357,Buy,0.9265482448741391,55295300,505269000,24600,27004.959349593493,19.41287791697135,9.64171389965967,1099982000,723699000,1731041000,0.864317433602411,8,5.00666145520455,-0.7535120495650883,0,1.6557964360656428,9.08639169207194,200.54650863221252,190.9373668947596,31.9587745718174,14.635775891598252,180.75,-20.195152103845647,-9.26204819277108,9.026976,1.0024633,14.9132485250694,3.16003917620629,196.8079399141631,257.380952,1496901.1333333333,38.697990161244036
ABXXF,OTC,ABAXX Technologies Inc.,671462154.3519748,Technology Services,,,,5215.637389762898,-4081.6579283361184,13.009518483237791,,,363.70380295721736,383.96809278641337,-2363.48517250001,15.633930793793834,-90.9789621876934,,46251.0000,-78.75953961933669,-31054860.891999997,-23227344.72288,3,,-2.8909020743877125,-7.901707089026594,-2.527396018877365,210.08703687071826,-15.551332184001224,,54269715.9598,7533.0631722772105,,86.32459999999999,-0.780106740905391,-307473.87021782174,,-2086.82985776507,93.91099476439788,StrongBuy,0.48350947121901905,37075700,-34445894.3388,101,-422881.60178217816,,-52.259326685082,-26318969.9564,54000393.3744,27950746.003399998,0.397155060667089,4,1.95913262485253,-0.4694442658507006,493.8045906384054,,-0.9393697841561816,30.17753534427676,29.599696681951315,76.8410312952828,-81.22718657895105,18.5185,-53.447712418300654,-43.59275053304904,-1.2215857499999998,1.4302949,,0,-153.96088569768838,62.19086249999999,120166.96666666666,24.008378804895543
