Symbol,Exchange,Description,Sector,Industry,Market capitalization,Price,"Revenue growth %, Quarterly YoY","Revenue growth %, Annual YoY","Gross profit growth %, Quarterly YoY","Gross margin %, Trailing 12 months","Gross margin %, Annual","Operating margin %, Trailing 12 months","Net margin %, Trailing 12 months","EBITDA margin %, Trailing 12 months","Free cash flow margin %, Annual","Free cash flow, Trailing 12 months","Free cash flow, Annual",Price to earnings ratio,"Forward non-GAAP price to earnings, Annual","Price to earning to growth, Trailing 12 months",Price to sales ratio,Price to book ratio,"Enterprise value to EBITDA ratio, Trailing 12 months","Enterprise value to revenue ratio, Trailing 12 months","Net debt, Annual","Net debt to EBITDA ratio, Annual","Debt to equity ratio, Quarterly","Return on equity %, Trailing 12 months","Return on invested capital %, Annual","Return on capital employed %, Annual","Earnings per share diluted growth %, TTM YoY","Earnings per share diluted growth %, Quarterly YoY","Earnings per share estimate, Annual","Revenue growth %, 5 year CAGR","Piotroski F-score, Trailing 12 months","Altman Z-score, Trailing 12 months","Shares buyback ratio %, Annual",Buyback yield %,"Performance %, 1 week","Performance %, 1 month","Performance %, 3 months","Performance %, 6 months",Performance % 1 year,"High, 52 weeks","Low, 52 weeks","Simple moving average, 50, 1 day","Simple moving average, 150, 1 day","Simple moving average, 200, 1 day","Exponential moving average, 21, 1 day","Exponential moving average, 50, 1 day","Exponential moving average, 200, 1 day","Relative strength index, 14, 1 day","Average true range, 14, 1 day","Volatility, 1 month","Volatility, 1 week",Volume,"Average volume, 30 days","Relative volume, 1 week",Gap,Free float %,Total common shares outstanding,"Number of employees, Annual","Revenue per employee, Annual","Cash and equivalents, Annual","Cash and short-term investments, Annual","Long term debt, Annual",Upcoming earnings date,"Target price, 1 year","Beta, 5 years",Analyst Rating,"Interest coverage, Annual","Research and development ratio, Annual","Sustainable growth rate, Annual","Sloan ratio %, Annual","Capital expenditures per share, Trailing 12 months","Free cash flow per share, Trailing 12 months"
AMZN,NASDAQ,"Amazon.com, Inc.",Retail Trade,Internet Retail,2815875224799.0005,261.06,19.620517346245126,12.377754683294695,20.640327759428263,50.7696472772277,50.2856648682427,12.6831941006601,17.4403104372937,22.3779135726073,1.07333552789417,-11625000000,7695000000,20.99802133101684,20.64759546784251,0.23491984553357026,3.683670083023929,5.1031688086253055,16.90622375028949,3.7832601392313845,46605000000,0.30993549245195184,0.438698741887531,30.5583383687507,15.8361215264822,16.186322333811574,89.7295812477109,241.8287822000119,12.643603,13.178194800406008,6,4.28532940604813,-1.3027470971396207,0,0.16498484441545747,11.383223824558414,-1.9124553823032033,23.88364257580791,14.82735869804267,287.2,196,250.59020000000015,240.26419999999987,238.4440500000002,260.67969590583243,255.3453639237512,240.8485998940607,51.59447997597746,7.052794012675186,2.487990403964054,1.8954634938129227,25547295,44134364.8,0.21587697200038988,0.1678940741023382,90.97279999999999,10786300000,1576000,454901.015228426,87110000000,123329000000,152987000000,46317.0000,329.632903,1.4542221,StrongBuy,37.20932277924362,15.137029866485149,22.2858249585745,9.865141398607895,15.8697606163441,-1.0662203063377051
AMBA,NASDAQ,"Ambarella, Inc.",Electronic Technology,Semiconductors,3104989949,70.78,16.868129308738588,37.15338844715918,13.785787929256879,57.7945491834635,57.9638701619137,-18.4783815867735,-17.1846579480586,-12.2563162194246,14.846353486800682,18186000,58005000,,89.57282696043382,,7.5332370979325605,5.124503423454993,,7.009156140251291,-299578000,,0.021905918939351402,-11.8163752594325,-12.9678773038644,-13.88607051815956,34.98493068113322,27.993752169385637,0.790195,11.86959076476144,4,9.52750739825649,-3.1971077848017018,-0.30608794733976125,-6.721138639957821,3.419053185271776,-25.345427697500263,0.22656471254601612,-1.0069930069930053,96.69,48.3,73.89419999999997,67.81389999999998,70.04837500000001,75.95437966546099,74.6832623214226,70.73532658581827,42.02012679003152,4.634249427498291,6.745836176744911,4.3665813081633145,593890,1668716.0666666667,0.2210468939478465,2.0142857142857093,95.4426,43868200,959,407405.630865485,191461000,313013000,11408000,46268.0000,99.4,2.1178653,Buy,,61.04883005461963,,-14.887302779864765,0.341839321208839,0.4170595663158422
PACS,NYSE,"PACS Group, Inc.",Health Services,Hospital/Nursing Management,6957266126,43.94,9.071091842876305,29.322151514010447,23.672932185300084,15.3658468920587,13.7015374748626,7.40684895329486,4.84905705923829,8.63144874886463,5.64989302188041,455777000,298819000,26.331875112362916,18.42961556174257,0.25590217758169226,1.2912742772162606,6.265551586707448,21.268064587224895,1.835742094721744,3366030000,9.207671349789917,3.06639139048991,28.0792180426029,4.5713397904028,5.847752383099909,103.6241610738255,53.08441558441558,2.384206,,6,2.20819232019571,-0.9264441675443401,0,-0.13636363636364154,-3.3861037818821442,11.437991377124012,12.091836734693864,264.64730290456424,49.49,7.5,43.67720000000004,38.34739999999999,36.52324999999999,44.743335202626916,43.386077266834015,35.72547975617433,46.36588365426517,2.1504158066119,5.3315602410664855,3.877673211600957,506878,856667.1333333333,0.2347290704812269,0.5649717514124294,28.182999999999996,158335620,47455,111451.522494995,232051000,232051000,3411617000,46351.0000,57.166667,-0.08356541,StrongBuy,10.92638296372034,,23.1286734185622,0.7950313636652209,0.725189054843846,2.813668836134566
AVAV,NASDAQ,"AeroVironment, Inc.",Electronic Technology,Aerospace & Defense,7492269480.000001,147.42,133.27249590983456,140.89446240496596,70.3865161316244,18.9277358619416,18.7273660808005,-1.11885352670543,-13.41137013777,12.3704185204202,-7.129946960940287,-140948000,-140948000,,45.3980785113914,,3.7848943096702103,1.6955281394183723,31.465754547238948,3.8924455281015966,202492000,0.8150014489487072,0.189707526588492,-10.0293801271708,-8.61077306373555,-0.681199245774421,-451.9178437216534,112.22862957937585,3.247274,38.00488438563101,2,4.46657761276238,-79.04124370032217,-12.966458328725249,-16.014356520252957,-7.6605073598496825,-19.221917808219185,-42.640364188163886,-38.63891779396463,417.86,135.2,160.5151999999999,195.85820000000015,219.15144999999987,166.67916910560433,167.38542789143065,201.099959109845,38.072796792532,10.356964016421951,6.313231950282604,5.437922372553806,1227244,1277864.3,0.2954908244692823,1.9230769230769384,74.9545,50822600,4091,483218.03959912003,377325000,632297000,817195000,46274.0000,225.111111,1.4065969,StrongBuy,-0.9141522691576425,6.4586753134413675,,17.61385528372043,1.70773222121774,-2.791777136052767
CRCL,NYSE,"Circle Internet Group, Inc. Class A",Technology Services,Packaged Software,23361656858,92.02,6.570193806813174,63.85605275575942,,18.3770163476156,5.87939746060826,8.25066366907032,15.5320762198071,11.8714934300806,19.285258144308578,761151000,529697000,55.380356283100625,87.61189510946251,,8.110594522893079,6.6144811276676805,,,-1475103000,,0.00454628109019541,15.351022287429,-2.72292616234999,-3.0877825179723315,,,1.050314,,,0.194885486957206,-10.389218440048092,-2.2563724961977183,26.38373849745913,49.33463161311263,-10.660194174757287,12.817997915772693,-31.512354867520106,159.47,49.9,69.86220000000002,85.92726666666657,85.01695,75.37208528724912,75.20942804695913,95.63155860321163,72.11631454049672,5.872250390571357,7.242707981658935,8.520733920189459,18132203,12962016.5,0.5450847080690342,-3.408572731418143,81.43890000000002,234685200,1100,2496947.27272727,1526046000,1526588000,11978000,46344.0000,102.041667,0.22904089,Buy,-65.33523654159869,,,-0.6721540389022647,0.30713565145531,2.8333811053577875
AEIS,NASDAQ,"Advanced Energy Industries, Inc.",Electronic Technology,Electronic Production Equipment,11031092876.000002,275.43,30.033975084937715,21.373078495751134,44.38933663980161,38.9047011482972,35.0344674227263,14.6187064481303,10.8303071940328,17.685739523015,6.999110518123193,88600000,125900000,51.358406832124416,24.494630933064638,0.35734461421512287,5.70151192462459,7.566238582514937,30.547704983351835,5.402587533614684,-112400000,-0.41924654979485265,0.9456768079115451,16.267413577062,9.00606356000705,11.775213347221461,143.32577132486387,91.84040797960103,11.244505,4.904616173165444,6,6.59319980806953,-0.10604332953250532,0.06345699450350634,-17.208729109053746,-11.650360866078586,-18.780962491153574,-18.759401822847526,78.1911108235751,397.44,144.09,318.00589999999994,323.07030000000015,296.5099749999999,305.20318208084433,313.00278877923665,289.47428515130576,39.75857964663072,20.010657669455703,6.205402395758213,5.444017718890527,399980,668532.8666666667,0.32400285472668294,2.1880802417446357,98.9959,40050400,13000,138369.23076923098,791200000,791400000,95700000,46329.0000,429.083333,1.2885009,StrongBuy,12.347305389221557,12.91972426061819,10.426191447673267,0.9780815460758893,3.58156028368794,2.0945626477541373
BABA,NYSE,Alibaba Group Holding Limited Sponsored ADR,Retail Trade,Internet Retail,279285000752.2555,119.44,15.403081633625703,4.411278042118308,-1.6514997746496132,37.7033260821634,39.4838180272941,4.06170958102122,7.00002275929917,8.56271916837926,-4.955112488325638,,-7141247730,28.13265498398342,18.86301961890705,,1.914746933079067,1.854761203377268,20.708002229362908,1.7731680762820632,-11176572768.5939,-0.759245926067289,0.254070872551805,7.06711598318972,8.2957736103331,4.231552463422663,-50.47707920214628,-78.14306358381504,6.33196605915,6.381453571387641,3,2.31021844705172,-0.574522116517315,,-6.512210394489673,5.895912758223238,-5.446485117162758,-19.490411512925075,-4.585397028279285,192.67,91.99,114.60099999999994,130.8175333333333,137.31115000000003,122.67042604256928,120.67601372333256,129.34571887275143,46.44396919049114,4.335321031020888,2.747776269817989,3.907864112543945,15750127,12076548.133333333,0.6440524561176897,-0.4473706423567157,99.87549999999999,2396875000,131462,1096277.10894083,25124924003.3583,51957383978.460396,36070177470.25269,46357.0000,188.45792807576,0.48557505,StrongBuy,6.0804656409749045,6.499457833090727,8.550581942349583,5.778020947343985,,
POWL,NASDAQ,"Powell Industries, Inc.",Producer Manufacturing,Electrical Products,6929109395.000001,190.19,8.896053766858907,9.083958607446393,8.16732841101719,30.0124749248826,29.3637339969103,19.7899478368446,16.4884123152735,20.5282491391092,14.016614779438532,243958000,154788000,36.42579434240515,35.12647859406911,4.121570756377306,5.976062588875201,9.163257164771927,26.504919198380605,5.4409958471631645,-473863000,-2.0918794835007173,0.0033378119611099898,28.2523209055806,32.1257751638308,37.713650772901076,8.781615900662528,7.9054975011358515,5.414434,16.323977998589754,4,12.2553027915609,-0.6751054570774232,0,-9.433333333333334,-21.246376811594203,-35.48069746929914,3.7759536149889157,117.55083332846705,328,83.84991615,236.27780000000007,225.56331907839984,197.8595022884,208.14475080736517,226.05812925592923,202.6112625953856,36.10735638533981,12.395290771070682,6.1708906508114065,4.0404079123198615,449821,715089.0333333332,0.22458135873927343,3.714678801989634,78.7135,36432600,3458,319351.64835164795,450739000,475527000,782000,46364.0000,311.166667,1.1803879,Buy,,0.9968143234104668,29.85448186091412,1.907331395223015,0.332067533602885,6.664790733253197
BWXT,NYSE,"BWX Technologies, Inc.",Electronic Technology,Aerospace & Defense,13718558488,149.73,18.04052382217905,18.2939990753583,5.937905487422042,22.072692077466,22.8717467062951,9.67098689705872,10.1047928041933,13.0391563317227,9.232535031863065,316762000,295291000,38.76103445597867,31.577948371857598,1.88631020803023,3.9138477823095466,10.280264747885312,33.005100144441194,4.303586605275316,1557340000,3.6013939925120306,1.513655063884,28.2041630833466,12.1273891080049,10.783324862669325,20.519780356919995,13.184370613008895,4.7416,8.53587458142606,4,5.62194304978645,0.021388550610442977,0.14777791717499583,-10.933317470703718,-15.435445611657073,-26.703544155081264,-28.526421308893035,-8.623214939582583,241.82,147.74,178.73300000000017,197.43066666666675,194.0779999999998,165.33554505232757,175.5916164657395,185.33305970076734,29.517875509997126,6.333758975426023,3.8885488026046233,3.8304671183507883,1886556,978404.9,0.7706243693120609,1.5248796147672559,99.6032,91622000,10400,307535.961538462,502864000,502864000,2051404000,46335.0000,235,0.7551461,Buy,4.62387171527887,0.4335640547353124,20.499094587945446,13.84072789503441,2.19978309753471,3.4427937980063374
PKOH,NASDAQ,Park-Ohio Holdings Corp.,Producer Manufacturing,Metal Fabrication,653209646,45.08,9.997500624843788,-3.447651249849052,15.689149560117302,17.3143167945851,16.9595397411044,5.26379404121593,1.65588928506678,7.27020003626035,0.06253517603652053,19600000,1000000,23.228731900860513,13.814097427384825,,0.38462802925001677,1.6550115865496167,10.892017007481297,0.7918714244273887,625500000,5.458115183246074,1.80005113781642,7.18971398583049,2.4665572629171,7.9338842975206605,-19.473029045643152,29.33915399668824,3.263333,4.305631674268984,5,2.3377627080789,-1.1888395531723772,0,-7.032377809857709,17.273673257023933,34.929661777910816,70.30600680015112,126.19167084796788,53.3,18.06,40.42999999999999,31.67643333333333,29.073225,44.83362283963614,41.04618515815943,31.633379713260066,53.90920259552412,2.0713516166094363,4.967619757620191,3.2685988442615277,57853,96357.1,0.30199915470489347,0.11155734047299677,67.24540000000002,14490000,6300,253825.396825397,44800000,44800000,651100000,46337.0000,54,1.178414,StrongBuy,1.7178947368421051,,5.00584439312412,1.6765285996055228,3.30281690140845,1.3802816901408452
ADEA,NASDAQ,Adeia Inc.,Technology Services,Packaged Software,2991900414,27.13,12.10940689333411,17.9142820671021,11.918060694739507,86.7640750100877,86.7878101699197,46.8112217809587,26.0534754815554,60.047146770871,35.24694058901273,188571000,156280000,25.073937153419593,19.055311676909568,0.5289226184175171,6.38473345084631,6.268831913045086,11.494784731064144,6.902290258457748,291011000,1.12667009946069,0.8283167814714151,27.8781006314034,12.7143380417115,20.128402826071618,45.92043155765341,1.8108651911468678,1.42375,-13.04761937083747,8,5.65323010711381,-0.857761492338434,1.0119320769611684,-5.023630316821293,0.036873156342175556,-5.189585881530664,30.778500843576754,74.91940683430045,34.34,11.61,28.55000000000002,26.15816666666666,23.328000000000007,27.67551849592062,28.04123585375288,24.498570696284784,46.96933988019045,1.5635749933408747,6.612308616723472,4.55712084942558,784536,1125363.7000000002,0.26142639179510796,1.9025875190258752,97.2421,110280000,150,2955906.6666666702,73136000,136733000,406213000,46335.0000,43,1.4734584,StrongBuy,4.948388215763522,15.228040578638028,20.185855153762898,-0.6494737338389291,0.16585080158744,1.648376719872725
SHLS,NASDAQ,"Shoals Technologies Group, Inc. Class A",Electronic Technology,Semiconductors,1159586683,6.89,47.393112656868844,19.068505641169516,20.392671504297258,30.1604603627533,33.010470598383,10.6307541092885,5.4147720122845,13.3391604229515,-3.3610263163984673,-51586000,-15976000,36.66844065992549,15.932846175191933,0.7420014790956777,1.966058450016837,1.8786024724480725,17.562959677213737,2.3427513663618216,171308000,2.4402153784792455,0.378813678775281,5.33981315181792,4.55188524162316,7.437501442718311,48.77276326207444,-13.663845223700111,0.43244,22.049188308066924,3,3.72178816873325,-0.41252226701089134,0,-15.252152521525227,-30.47426841574168,-36.14457831325301,5.1908396946564865,6.327160493827149,13.1799,5.43,9.2981,8.726299999999998,8.70335,8.188107889709705,8.8659192364364,8.575498747254217,34.19108416756431,0.6251554100612393,7.6052439087270045,6.528759242326019,5640181,5703559.8,0.39450866120247197,4.411764705882351,98.0629,168300000,1480,321169.59459459496,7320000,7320000,175411000,46336.0000,11.583333,1.9328965,Buy,5.641885131078647,,5.80476895639853,4.822928598701794,0.189833140222205,-0.3034060097751481
PLTR,NASDAQ,Palantir Technologies Inc. Class A,Technology Services,Packaged Software,415086266901.00006,172.73,92.8334945705726,56.18339093221548,102.1051774686314,84.7961343359204,82.3665172141503,42.7985258468202,49.0045632341181,43.2530136334965,46.93590314797676,3358272000,2100591000,147.61986155029484,107.96630436209372,0.5203800513744189,73.39374884522135,42.464113362195064,152.48053912898152,65.95242837788732,-6950223000,-4.826007526941451,0.0216283818389527,38.4216232532504,25.4522997173756,21.638101691419003,288.8667331339315,221.56862745098036,1.599851,32.577315801498145,,,-2.167242168954626,-0.010519018209391598,0.4419375472466075,38.001837574401776,29.579894973743418,29.052261944786874,10.653427290198588,207.52,106.37,140.72279999999998,142.53530000000003,151.35580000000002,163.1144046663462,150.07160677710797,145.3884684706966,61.75858864674652,7.760041914761059,4.800699163932621,4.251211803854455,24558522,41421612.63333333,0.28372631342419324,0.4207174938882308,95.55779999999999,2300710000,4429,1010486.79160081,1426314000,7179561000,183474000,46335.0000,200.88,1.5838823,Buy,,12.460813961334804,26.2302144466146,25.55068361033986,0.0163581181721139,1.307384997979518
WGS,NASDAQ,GeneDx Holdings Corp. Class A,Health Services,Medical/Nursing Services,2606639097,87.405,11.440034277256261,39.97020788999836,10.888048411497744,64.8094519239656,65.0976869946367,-12.4876217469951,-23.4046907527298,-6.57290736005422,3.335836028993846,-75798000,14262000,,874.05,,5.569678542622991,10.66633961683916,,5.812812420504108,-58114000,-4.329757115184026,0.685452929928221,-40.8003007553409,-5.4565772379144,-2.7094628022806133,-19505.347593582886,-264.3545279383429,0.1,18.978484465184753,4,1.92651079414901,-4.385804887790408,-1.4649515555854489,14.419426626521796,37.321288295365285,76.75429726996965,9.777694046721924,-31.607981220657273,170.87,32.21,68.80290000000002,69.17229999999999,86.76312499999996,77.08077181011397,70.59532534192932,77.7524971667406,69.17259236990472,4.854945560616023,7.651439940127276,5.443039613172452,682915,762826.2999999995,0.30358833234458454,0.36389247564268373,92.3286,29822500,1300,328876.153846154,104997000,171282000,104222000,46329.0000,90.444444,1.9399828,StrongBuy,-4.648286727057896,16.570418137292737,,1.2657184447289498,0.911675303841561,-2.5512502651031017
TENB,NASDAQ,"Tenable Holdings, Inc.",Technology Services,Packaged Software,3611490179.9999995,32.79,8.578014112699407,11.042409010456423,7.940433783916914,78.0511317737047,78.0932654929683,4.20405945537254,0.646070726633121,8.21301360083332,25.03229421505796,255661000,250174000,567.3010380622837,16.557236077707415,,3.700183625144818,18.253071403521467,43.57738291368165,3.5790163855878885,14999000,0.3475530633052183,2.12481917751602,2.45566365202569,-4.67745225322062,0.12389458128841081,,,1.980403,17.818679900964796,7,1.57258828015843,1.042623936907877,9.277139997650501,-7.031471505528788,5.096153846153847,29.40015785319652,70.82573586871581,6.773038098339297,43.67,15.725,34.78480000000002,25.899966666666643,25.722725000000054,35.24864987016941,33.75602086145022,28.839587797607845,41.975441363137065,2.131521158165857,6.385597023173203,5.260860705527081,1758572,3069111.3333333335,0.19378349869357978,0,98.496,110140000,1995,500954.88721804507,187762000,402181000,405086000,46330.0000,36,0.94083244,Buy,0.04226045955170837,22.202310374672933,,-7.340643268998042,0.133912875325223,2.2472136277336334
OII,NYSE,"Oceaneering International, Inc.",Producer Manufacturing,Industrial Machinery,4967524708,49.91,10.029634998231067,4.621854897167064,5.763776132374838,19.8203047611752,20.4170312295719,10.3728127823515,12.1884972067331,14.0985729879164,7.984430470131702,237415000,222299000,14.371274727173255,24.346531485123787,0.19327038956198644,1.7696845392806977,4.267030075252252,12.73782597679065,1.7958516924116104,177265000,0.43574717249211536,0.706227515899931,34.8979198162512,21.7707182328942,17.68113611366478,75.17780580075663,20.20484171322159,2.049984,8.779923555182133,6,4.46145999652747,1.292363515930602,0.6081097080675054,-7.4197736969022445,3.4189805221715677,30.415469035798257,34.4196067869647,108.13177648040032,54.25,22.02,45.046799999999955,38.862533333333324,35.410849999999975,50.1318687989323,46.503169678652306,37.292464987910506,52.10124212402544,2.2118696087374894,4.631375278586541,4.573868221866619,1084914,1090452.3666666667,0.34260471950627974,0.39635354736424044,98.3132,99529700,11100,250824.864864865,688874000,695874000,744686000,46323.0000,46,1.153153,Neutral,8.236254969305245,,39.6402180788511,4.449669960191268,0.945526025792489,2.3570145045519073
RELL,NASDAQ,"Richardson Electronics, Ltd.",Electronic Technology,Electronic Production Equipment,244433190.99999997,16.87,27.57424502302993,9.408402701654788,26.17404580152672,31.2153269981274,31.2153269981274,2.46320505416426,2.79265326123099,4.120946430759,-1.5842389877671024,-3621000,-3621000,38.35834470213734,33.40594059405941,,1.0752666342906179,1.486076511358311,22.724619492515124,0.9364693958803659,-30390000,-3.226457161057437,0.008484981765535951,3.98489199650393,3.96377151338076,3.4678484864350456,,190.70034443168768,0.505,5.253811987447077,7,6.43678601364928,-1.8281831418864187,-0.4062459749993609,-12.635939927498695,-22.61467889908257,-5.964325529542922,27.89992418498864,70.23208879919275,23.15,9.37,18.311800000000005,15.12949999999999,14.003225000000038,18.604174733150252,18.144097367430497,14.998245985288657,39.32100194263187,1.186900437961858,6.333035230543699,5.935846959464858,147533,326205.36666666664,0.25947226907084353,0.29744199881023625,96.5112,12656800,429,532783.216783217,31779000,31779000,602000,46309.0000,20.5,1.2701718,StrongBuy,,,1.8083465273165311,4.308548290490405,0.299788650027701,-0.24766933647052386
NTNX,NASDAQ,"Nutanix, Inc. Class A",Technology Services,Packaged Software,17960094387.999996,66.44,10.028905307339944,18.108158167102257,9.857115360053822,87.0821323080705,86.8106923485191,8.73829977736028,10.0320612830186,11.3505888205914,29.558493999236386,770884000,750173000,69.61441743503772,34.438217506059345,0.0005128040162279685,6.971304526183256,,55.98802793877818,6.354970840088531,-503895000,-1.9266312867531794,,,53.3059020624392,13.63852045514457,136242.85714285713,19.250585480093676,1.929252,14.18140851312668,8,0.937684987795486,-1.457117968481917,2.3464464656799002,0.7964803155579024,24.21013273509066,45.829675153643535,57.59013282732448,-3.078045222465353,82.42,34.01,56.86510000000005,47.17250000000009,48.85077500000003,63.45426270534937,58.47048090080032,53.5418055967719,66.41858567068171,2.0911986466227104,3.210119913861628,2.855604691393003,2543378,2504085.533333333,0.3618429537048112,-0.4199160167966423,96.01520000000001,270320000,7800,325375.25641025597,769502000,1992736000,1462306000,46260.0000,64.928571,0.60310954,Buy,9.573688212927756,28.941848997232782,,9.703873727839413,0.175037654662395,2.681512865198048
SILC,NASDAQ,Silicom Ltd.,Electronic Technology,Computer Communications,248814087,43.29,58.50589253587848,6.559520941632156,52.04665959679602,30.1593614933839,30.5622840164067,-14.1741574523383,-12.9796091533429,,-5.4080676936869665,,-3349000,,,,3.167198247286167,2.1509832214364932,,2.968698949961803,-41843000,,0.056078021595263004,-8.27675997396778,-9.02518702557653,-9.423456035805522,24.859821272121952,37.82127659574468,-0.4485,-10.427361562342274,,5.06057812294918,1.0430283895040966,,-7.971938775510204,4.263005780346811,-11.017471736896198,127.24409448818898,176.260370134014,52.95,13.3442,43.0538,33.16779999999998,28.545412000000002,43.56913469220128,42.496784143584485,32.35467538016956,49.77962632228428,3.901742966036092,9.822412437841189,7.1560009763018835,116989,191086.73333333334,0.2988153365138613,0.6098290087289312,94.8929,5747610,246,251731.70731763,35156000,48114000,4252000,46324.0000,60,1.5596033,StrongBuy,,32.38381293802286,,2.039340943898001,,
OSS,NASDAQ,"One Stop Systems, Inc.",Electronic Technology,Computer Processing Hardware,277084838,11.11,62.28120105313389,31.176963834036087,58.65660909682218,42.9907153726606,46.5310114696342,0.842935009186704,-11.1760068382313,2.72853998505227,-19.881671866027222,-5639150,-6404980,223.54124748490943,,,5.694546116885567,7.173249139662063,188.00071229624217,5.129674607186048,-31906017,,0.035392792626407904,-16.6040430196691,-8.15849483396168,-8.893075171628162,,-158.2822085889571,-0.035,-9.095114826582195,3,16.8874954205617,-16.241883113045123,-4.249799117481845,-13.067292644757433,-15.705614567526558,-35.81744656268053,23.71937639198217,98.39285714285715,20.88,4.17,14.01799999999999,12.212233333333327,10.896825,12.51182421250772,13.299232921703203,11.284902336824342,37.29832356512282,1.0226987959748692,8.262807021619508,6.228118751824142,657749,1030268.1,0.25837890334129004,2.3550724637681304,81.3856,24940100,57,565184.210526316,33374975.999999996,33374975.999999996,1249862,46331.0000,19.25,1.468849,StrongBuy,-1339.322235434007,13.798488305318868,-8.46659757223297,-17.266748530992366,0.00268343076905612,-0.22700672999284177
AMRC,NYSE,"Ameresco, Inc. Class A",Industrial Services,Engineering & Construction,1171171276,22.07,9.142803906124294,9.164101590573177,24.78320025287592,15.914576392447,15.5015770193041,6.83460008883676,1.39525093913496,12.5160022273421,-22.584396669782407,-464734000,-436359000,42.38525062415978,17.673985047184015,,0.5577841355733902,0.946981886772375,12.164199166258744,1.5224714385872682,1781430000,7.7369717132321965,1.63439232628335,2.48659358076872,1.62340144054094,3.7047474342998092,-55.26632302405498,-25.720164609053498,1.248728,13.356912107799301,4,1.08637482075346,-1.0440647405643293,-0.2654607454699905,-17.18574108818011,-7.8881469115192,-38.26573426573427,-31.671826625386988,-8.839322593969436,44.93,18.375,24.962199999999985,27.963780000000018,28.919935000000013,24.24172986165222,25.227644555035553,27.28926051682481,41.87294536104284,1.904661192724136,7.610445275864074,7.248650138920153,995591,736513.2333333333,0.6303933734579948,2.6227944682880344,91.2273,35066200,1601,1206824.48469706,164300000,164300000,1805646000,46335.0000,43.5,2.6147776,Buy,0.9563448837971039,,4.220552934854,8.284002932273388,6.83083495867001,-8.632562459366582
BLZE,NASDAQ,"Backblaze, Inc. Class A",Electronic Technology,Computer Peripherals,945832007.0000001,15.28,17.673150035814643,14.26567837778544,16.659432242382152,62.1747503246899,60.9579319093496,-6.98451085391835,-13.0688470470816,9.48350319571601,12.512771282613913,23817000,18248000,,71.30657159123787,,6.048162864756263,10.66614545886065,66.00465540039129,6.25955360421745,10203000,2.04632972322503,0.931091734622422,-24.2918301819479,-22.4384218111412,-17.245347606114755,61.09054190508246,34.40438871473354,0.214286,22.079216559697045,4,3.42663364638146,-9.985841890430802,-0.5698686405312143,-19.53659820958399,19.749216300940436,97.92746113989638,290.7928388746803,86.56898656898657,23.99,3.2607,14.912799999999999,8.321066666666662,7.460499999999995,16.670306103766286,14.690436215480704,9.487990565584235,45.10271261252289,1.5730532100329049,9.307662212038952,6.729601195404289,3221737,3219639.7666666666,0.3373404189624388,-0.06430868167203578,94.3896,61900000,320,455734.375,29182000,51381000,41458000,46337.0000,22.833333,1.5666552,StrongBuy,-5.329798241076047,31.244900058285047,,-12.101592067811456,0.220449549630387,0.39176592475353844
