Symbol,Exchange,Description,Market capitalization,Price,Sector,"Gross profit growth %, Quarterly YoY","Revenue growth %, Quarterly YoY","Gross margin %, Trailing 12 months","Free cash flow margin %, Annual","Revenue growth %, Annual YoY",Price to earnings ratio,"Forward non-GAAP price to earnings, Annual","Net debt, Annual","Enterprise value to EBITDA ratio, Trailing 12 months","Enterprise value to revenue ratio, Trailing 12 months",Price to sales ratio,"Operating margin %, Trailing 12 months",Price to book ratio,"Return on equity %, Trailing 12 months",Upcoming earnings date,"Cash and equivalents, Annual","Long term debt, Annual","Earnings per share diluted growth %, TTM YoY","Return on invested capital %, Annual","Debt to equity ratio, Quarterly",Performance % 1 year,"Net margin %, Trailing 12 months","Revenue growth %, 5 year CAGR","Price to earning to growth, Trailing 12 months",Analyst Rating,"Piotroski F-score, Trailing 12 months","Altman Z-score, Trailing 12 months","Shares buyback ratio %, Annual","Interest coverage, Annual","Return on capital employed %, Annual","Sloan ratio %, Annual",Buyback yield %,"Research and development ratio, Annual","Net debt to EBITDA ratio, Annual","Revenue per employee, Annual","Sustainable growth rate, Annual",Free float %,"Free cash flow per share, Trailing 12 months","Exponential moving average, 50, 1 day","Exponential moving average, 200, 1 day","Cash and short-term investments, Annual","Performance %, 3 months","Performance %, 6 months","Earnings per share estimate, Annual","Beta, 5 years","EBITDA margin %, Trailing 12 months","Capital expenditures per share, Trailing 12 months","Earnings per share diluted growth %, Quarterly YoY","Target price, 1 year","Average volume, 30 days","Relative strength index, 14, 1 day",Total common shares outstanding,"Number of employees, Annual","Free cash flow, Annual","Free cash flow, Trailing 12 months","High, 52 weeks","Performance %, 1 week","Performance %, 1 month","Average true range, 14, 1 day","Simple moving average, 50, 1 day","Simple moving average, 150, 1 day","Simple moving average, 200, 1 day","Volatility, 1 month","Volatility, 1 week","Low, 52 weeks","Relative volume, 1 week",Volume,"Exponential moving average, 21, 1 day",Industry,Gap
INSW,NYSE,"International Seaways, Inc.",4388591365.999999,88.65,Transportation,232.9005507172131,77.4736359968156,50.9550591444554,4.521630447929685,-11.38183274083057,8.066350624653097,6.037951025235911,409293000,7.4291945406206485,4.690420552799719,4.445853797950852,46.4462585144472,2.0000189511101967,26.8679469295055,46246.0000,116922000,547245000,69.79683275395905,12.1981099814264,0.27805129256815997,126.09028309104822,55.3935318616905,14.869998957623732,0.11487806949689532,StrongBuy,7,4.64967087158718,-0.42610490799593936,7.005418876897751,12.073936601281563,2.642580008858439,0,,0.8708824937496675,305212.45023525204,8.458766191865337,83.75729999999999,2.4463511983952806,82.28703357296611,68.63667885601345,166922000,18.99328859060403,57.43207245604689,14.682133,-0.094835475,63.1349808805501,6.62872267740808,475.1673828320176,93.666667,591157.7,57.96617596450517,49504700,2763,38131000,121620000,92.66,4.012671594508977,8.533300685602349,4.197921410565285,83.68239999999997,70.73819999999996,65.43145,5.136025603093792,6.152564234302814,37.95,0.4771516283825745,406630,84.43652164757225,Marine Shipping,-0.7149341806627436
SONACOMS,NSE,Sona BLW Precision Forgings Ltd.,4315256786.583771,682.55,Producer Manufacturing,33.06587984572441,45.41740387395201,36.6494892974629,6.468831523900877,25.635294154814154,66.29144733008293,52.19613388424961,-84112528.08999999,36.75410331466593,8.930804870929432,9.35259632211467,17.8319881136111,7.094219087113122,11.1550998232049,46226.0000,16155198.26,20698333.169999998,3.860392394209913,10.7977148462718,0.07392491494958481,49.02838427947597,14.3876817383866,23.614321953645945,16.836333158081786,Buy,5,15.2438524560298,-0.02073528596306168,36.16262828429076,13.573552761037192,20.821496857592372,,1.44012413806977,-0.6918660901504383,69909.36692871017,7.471546406583879,71.9857,,618.4683740350622,552.4188181808547,131406276.99999999,18.08823529411764,47.85010289180114,0.139828500827,1.0066253,24.2987967750686,,16.901515151515138,646.0625,1932354.3666666667,73.28584030775002,622035000,6691,30258837.54,,690.85,2.7472527472527473,13.90070921985815,17.418191007092183,613.873,545.5283333333336,526.0517500000003,2.7155334054421463,2.6348177373995014,402.3,0.5515225935084717,1199832,648.0372544743187,Auto Parts: OEM,0.007471607890011136
KIRLOSENG,NSE,Kirloskar Oil Engines Limited,3639764736.527929,2372.9,Producer Manufacturing,19.301188479246225,20.974435780760526,32.3740652200166,7.933829417394192,21.65302320866254,60.19533231861999,54.052391799544424,406174674.29999995,26.622668438578344,4.893123257163434,4.578243800376258,16.1195739260175,9.52775592819632,16.9854279831034,46246.0000,82413089.6,337612227.59999996,17.391304347826097,8.33940338082734,1.48454362892555,158.26077492381367,7.39617270981339,18.573651625774644,3.5214738711314033,StrongBuy,7,3.19077868994509,-0.1239743504897008,2.3409739413065256,17.574357853999565,-0.16526563427557958,,0.997506559116684,2.6885254023753236,175741.15974748536,13.977628927661225,57.235800000000005,,2069.361331041589,1547.0255868991767,168502432.6,47.46752843204277,102.5004266939751,0.46942269999999997,1.3586557,18.3795372295322,,20.532741398446166,2349.833333,1147895.9,58.86555085110215,145380000,4673,65155656.9,,2720,3.376317853097499,21.494035123649592,114.08398393244485,2008.3019999999988,1563.9740000000002,1422.564750000001,5.3865573216306135,3.7433401332672087,855.8,0.3224477640463973,97975,2287.54125502098,Electrical Products,0.6958826940601517
HSCL,NSE,Himadri Speciality Chemical Ltd.,3567720873.561433,721.65,Process Industries,24.674294777387562,28.04192114746622,31.8823389870715,-1.9326876749227149,1.046672133444335,45.33347572352014,40.65633802816901,-9651576.650999999,31.429741597107576,6.782337424068001,6.912952939986407,20.0752268162894,,,46310.0000,17677721.064999998,637163.791,29.000810372771475,17.804134937548,,39.314671814671804,16.0660114307771,22.633012273615627,1.4763182563098245,Neutral,,,-2.1789717160818722,14.691768744999651,20.736184867504132,22.203639821949356,,1.3673849945512386,-0.08902521694180333,155979.96311086713,16.88293632632069,38.6785,,636.3174183746258,542.7413372656848,91985516.66499999,46.91571661237785,52.6978417266187,0.18980075,1.7314574,21.5793610746458,,24.632876712328773,550,13865279.966666667,65.4558875126924,504542000,3193,-9625635.433,,729,12.406542056074764,7.388392857142854,27.854374818419654,643.737,531.6143333333329,513.0225,4.100275729576836,2.795106162011603,418.5,0.5454171552637119,17287013,667.183269547224,Industrial Specialties,1.239820996258535
HFCL,NSE,HFCL Limited,3541811242.2355266,227.27,Electronic Technology,1507.9518877380553,127.80997102607654,23.4891206177881,-16.589719291935985,21.908907067079493,106.85002350728728,64.93428571428572,132023263.1,44.11187207570066,6.9459261963956385,,12.566297656018,,6.95080212711401,46232.0000,50088150.599999994,43700152.4,72.870611183355,6.37621814217531,0.35666922251188504,174.48067632850245,6.29870667795453,2.2904699784932703,1.439264898864131,StrongBuy,,,,2.495744856647112,11.89305073918149,13.883833018704086,,,1.6213657255416942,,,67.03089999999999,,183.26163757195434,121.7253725983516,54503290.3,148.3825136612022,252.57524045919953,0.0374255,1.5283619,15.7461605448884,,,188.5,27695331.833333332,66.65715082200516,1530600000,,-87797015.10000001,,229.5,6.449648711943798,23.516304347826093,9.998031562503302,184.21680000000015,110.51126666666666,101.51274999999998,4.563122670954924,3.8462800804585218,59.82,0.2463120423195667,8732423,209.53948598300715,Telecommunications Equipment,1.3089474627936108
CXW,NYSE,"CoreCivic, Inc.",3074442181.9999995,31.09,Commercial Services,36.34673511490668,25.8074154723337,17.9717997470569,2.440640345299482,12.720745741076628,25.145583953413137,19.31055900621118,1238704000,11.341243203554281,1.8173577459992023,1.3326850138879143,10.3886391213049,2.2029053693072718,9.00818431854471,46239.0000,112446000,1311590000,61.70546691080304,4.4742309177525,1.00140153767886,41.31818181818182,5.53231870838118,3.0205326989219294,0.41104882846437496,StrongBuy,8,1.62070374409428,8.929465415388538,3.538044962959392,7.710409204765228,3.812439101331512,7.594515888671216,,3.548542715871133,161979.48868214802,8.03857034430415,96.50649999999999,0.262901959205042,26.593381183944697,21.93344596110994,112446000,54.7536087605774,56.703629032258064,1.61,0.5667758,16.0243256703079,1.38702857257918,66.39058413251962,35.4,1456171.3333333333,66.26283916179177,98888500,13651,53967000,26113000,32.6,6.985547143840335,16.35479041916168,1.2378313722741825,25.384400000000017,21.25920000000001,20.504950000000036,4.471952965466224,3.048912136403204,15.735,0.41557663047050925,1008445,29.611389046463096,Miscellaneous Commercial Services,0.22321428571428661
CUPID,NSE,Cupid Limited,3065486734.1280828,217.14,Consumer Non-Durables,115.0607290603551,112.39000881699945,48.2573534674014,10.904092938166464,97.8498667851045,273.95912187736565,,-13908064.309999999,244.56736180325484,79.79092496935638,,31.193110149932,,27.2973163491817,,19936617.314999998,1709703.7699999998,163.67265469061877,26.5925465745419,0.12506161189585402,704.2222222222222,30.2574608172905,20.594728371815908,1.6932488321855208,NoRating,,,,39.74655362804118,27.058224270158114,6.234633264416129,,,-1.114506223881505,,27.2972406869575,32.074999999999996,,166.99624921996212,107.22506111380027,19936617.314999998,126.18749999999999,128.5924834193073,,0.5355559,32.6253365866314,,209.5238095238095,,37914406.833333336,69.0582421674847,1344660000,,4170793.957,,226,10.78571428571428,32.3217550274223,10.916830719686361,159.29300000000003,112.07733333333334,97.46178,5.903001607932559,4.923024827444157,26.868,1.4070926352819484,16475598,195.53409254499928,Household/Personal Care,0.4962214331239203
WT,NYSE,"WisdomTree, Inc.",3060354826,20.01,Miscellaneous,51.38865571411441,47.54538220980366,78.1830755712742,29.920020739114495,15.433782908656488,49.21298573536645,17.44333531216248,644855000,17.07761890140845,6.672645840250504,4.944111064843779,37.7900396411204,6.4214471843189616,13.6195066743465,46227.0000,311732000,805369000,20.724465558194783,10.171521073561,2.5318682660446603,56.941176470588246,11.1257454493425,14.589421642793399,2.3176696259568117,Buy,,2.25558579636953,3.6885189798907683,5.88060486522025,,18.038588157072834,3.7571133589853876,,3.500974521290168,1371536.1111111098,22.367238025591277,87.16970000000002,1.1544581718053695,18.138153798546423,15.780053394651349,311732000,18.753709198813056,40.42105263157895,1.147143,1.1794895,39.072460152511,0.0259628274337886,-199.82132221560454,20.557143,3227740.8666666667,63.85737968048292,152941000,360,147731000,159321000,20.18,9.70394736842107,10.005497526113249,0.7696545879961949,18.527399999999986,16.23359999999999,15.220949999999998,4.04811177000309,4.540246557588054,10.69,0.4522937625383482,2168764,18.598693329633097,Investment Trusts/Mutual Funds,-0.6144393241167485
SYRMA,NSE,Syrma SGS Technology Limited,2808947576.4288673,1431.6,Electronic Technology,66.86164216854633,58.489161701975746,19.3054494663792,1.7711964099215223,27.26306424263295,85.02651881856139,65.53442924208855,-43637491.419999994,48.69272901239451,5.40981822206847,,9.36477432627407,,13.780118261497,46238.0000,31950149.349999998,8308888.72,76.73962105705137,13.2504233272164,0.139715490387075,106.29728366597014,6.59423343851985,61.82949750823374,1.0870905550367482,Buy,,,,9.54003315375052,17.239291484673238,14.050901498039774,,,-0.7494687894275782,,,39.8037,,1253.0092309394122,962.4287177166862,86397942.97999999,47.587628865979376,102.79056590410083,0.233588649158,0.7945813,11.1101150660326,,43.66174189862053,1302.173913,1294791.1,62.77834817514836,192830490,,9127010.15,,1517.7,1.5031196823596014,8.875199634953214,51.76008832190187,1234.2199999999998,944.2226666666667,913.341,3.8049293202393635,2.725185625383083,634.5,0.2750262010682533,390622,1372.9060666228631,Electronic Production Equipment,0.8828136124163529
RRKABEL,NSE,RR Kabel Ltd.,2689572937.332963,2393.9,Producer Manufacturing,24.58909188107647,33.65015718024236,13.3454561118533,-0.6420222953466633,27.678046124979865,55.02219137214161,41.15717420917717,20283626.551,32.324851183708944,2.6060313299641416,2.6654281316591493,7.11301782265057,10.517529310709714,20.8257632026598,46239.0000,10399872.791,9415977.782,57.89590198440925,20.2065549499366,0.13091509209583202,73.24504269793024,5.06275401115116,29.01699221702465,0.9096325844633417,Buy,4,7.62294626065979,-0.028834495013081947,9.658136899801711,27.731174770670318,11.366469921173108,,0.02233849613151431,0.23871842819175074,257136.67783861415,16.28028306165616,28.1786,,2134.837871781513,1705.747132547816,15754756.102999998,64.52920962199313,60.92363538585643,0.6219565164969999,1.5224446,8.0620056536487,,30.035026269702275,2123.526099,632156.8666666667,60.24535080637059,113105510,4040,-6669534.197,,2549,9.81192660550459,8.321266968325794,98.0554766967956,2160.2459999999996,1683.231999999999,1594.491500000001,4.325546627939222,4.478011717345482,1165,0.5003280182723856,324467,2289.1242052840726,Electrical Products,0.5979138480338593
