Symbol,Exchange,Description,Market capitalization,Price,Sector,"Gross profit growth %, Quarterly YoY","Revenue growth %, Quarterly YoY","Gross margin %, Trailing 12 months","Free cash flow margin %, Annual","Revenue growth %, Annual YoY",Price to earnings ratio,"Forward non-GAAP price to earnings, Annual","Net debt, Annual","Enterprise value to EBITDA ratio, Trailing 12 months","Enterprise value to revenue ratio, Trailing 12 months",Price to sales ratio,"Operating margin %, Trailing 12 months",Price to book ratio,"Return on equity %, Trailing 12 months",Upcoming earnings date,"Cash and equivalents, Annual","Long term debt, Annual","Earnings per share diluted growth %, TTM YoY","Return on invested capital %, Annual","Debt to equity ratio, Quarterly",Performance % 1 year,"Net margin %, Trailing 12 months","Revenue growth %, 5 year CAGR","Price to earning to growth, Trailing 12 months",Analyst Rating,"Piotroski F-score, Trailing 12 months","Altman Z-score, Trailing 12 months","Shares buyback ratio %, Annual","Interest coverage, Annual","Return on capital employed %, Annual","Sloan ratio %, Annual",Buyback yield %,"Research and development ratio, Annual","Net debt to EBITDA ratio, Annual","Revenue per employee, Annual","Sustainable growth rate, Annual",Free float %,"Free cash flow per share, Trailing 12 months","Exponential moving average, 50, 1 day","Exponential moving average, 200, 1 day","Cash and short-term investments, Annual","Performance %, 3 months","Performance %, 6 months","Earnings per share estimate, Annual","Beta, 5 years","EBITDA margin %, Trailing 12 months","Capital expenditures per share, Trailing 12 months","Earnings per share diluted growth %, Quarterly YoY","Target price, 1 year","Average volume, 30 days","Relative strength index, 14, 1 day",Total common shares outstanding,"Number of employees, Annual","Free cash flow, Annual","Free cash flow, Trailing 12 months","High, 52 weeks","Performance %, 1 week","Performance %, 1 month","Average true range, 14, 1 day","Simple moving average, 50, 1 day","Simple moving average, 150, 1 day","Simple moving average, 200, 1 day","Volatility, 1 month","Volatility, 1 week","Low, 52 weeks","Relative volume, 1 week",Volume,"Exponential moving average, 21, 1 day"
SUN,NYSE,Sunoco LP,15025795074.999998,73.36,Distribution Services,194.15322580645162,106.4105039582931,10.0221411825996,2.726082298321495,11.05186621425109,18.57356254905436,8.669203929314317,13964000000,13.104071850062999,1.0159154426608492,0.33290645075019504,5.08921594165147,1.4620177319473393,11.8851475645845,46330.0000,891000000,14627000000,-28.982666858458,1.94998125018029,1.84677129507608,35.350553505535046,2.41924980463662,18.66582439337643,,Buy,5,1.50498162180184,-0.46856482747905615,1.6725978647686832,5.109667599815182,6.885974190818701,-9.803141814776813,,8.577395577395578,2828395.0617284,-3.267326928878568,77.97480000000002,6.3539714007892645,70.73158131960773,63.905205451082956,891000000,9.639814676431032,28.70175438596491,8.462138,0.4117764,7.75266996613701,4.90724335873313,135.09321894076888,81.428571,452661.93333333335,51.893597979516414,136895000,8910,687000000,874000000,78.11,-4.416938110749187,6.783114992721974,2.083514854979388,69.11659999999999,64.97540000000006,62.07840000000001,2.7126253518499475,3.222552956538211,47.98,0.9862467379409041,451643,73.57328846183471
DOCN,NYSE,"DigitalOcean Holdings, Inc.",14633949946.999998,124.46,Technology Services,11.793516887611643,22.40214899645471,58.490516313543,18.831585918771015,15.476515311645306,54.40398653669624,85.65661237251473,1446733000,49.73855075379805,16.234636456401816,15.205864832300096,16.4361409992737,14.631904040291227,70.0026159091615,46335.0000,254475000,1236651000,109.49633699633698,19.7849285123682,1.69945998088747,301.61342368505973,24.9653974314511,23.139378336961023,0.5145416805492955,Buy,5,3.8827229686328,0.3110581692534859,8.750780379041249,11.909793305089213,11.859520434454934,-5.970814463385018,17.92946073281586,4.913540371827006,616571.135430917,,79.9106,1.535486753339588,132.74546386334575,99.66079379985466,254475000,-22.91589248110988,108.8605470716563,1.453011,1.606846,32.63994670203,1.08513604074521,-60.23031601499732,177.2,4103611.7333333334,46.78261490025002,116908000,1462,169753000,171844000,187.5,10.660620609940425,-4.847094801223255,12.543458473770345,145.694,103.32366666666667,88.7499,9.740862078527881,10.66270199702356,28.79,0.9423295029614438,3632674,127.37011965583388
SITM,NASDAQ,SiTime Corporation,14336644930,543.12,Electronic Technology,120.71136603375527,88.29293364724607,55.6981616795469,10.753076593399866,61.15680054465532,,59.67736512434213,-804797000,2732.5946622302886,35.6686204436817,40.42922987428678,-10.1557729158331,12.370156291886675,-2.61886089704951,46330.0000,16759000,1132000,73.44997898276586,-4.6119339690334,0.0025505229607464502,169.8598827387459,-6.38147781591526,22.973309743275895,,Buy,7,41.6120249154205,-11.44588524451225,,-6.079999838969729,23.00218042958247,-3.1406511230378924,36.396559113451296,,740725.623582767,,71.0568,2.06016778650875,599.871654458274,489.5216247182237,808407000,-34.95958325848751,27.835051546391753,9.100938,2.9387262,1.30530228052812,1.88046160270281,80.38632986627043,850,574787.6333333333,44.626349408748794,26396800,441,35126000,54271000,901.81,11.983505154639175,-10.93619324051753,47.41998567100294,639.8547999999996,511.3184666666669,462.12944999999985,6.894459767965375,7.631450646496047,192,0.5648432254857582,679966,569.6232701716277
TTMI,NASDAQ,"TTM Technologies, Inc.",13630320311,131.25,Electronic Technology,40.46404422845998,30.41740921395845,19.9860293660406,-0.02350030708673609,18.97825936556009,71.34315377507203,30.258773026926274,528296000.00000006,32.28820690177941,4.597672262653074,4.581596061157608,9.19738772343429,7.416708247323063,11.4030523304198,46330.0000,501234000,1015689000,145.6864316239316,6.63900663328232,0.571001942142756,191.90018681611957,6.29123165508515,6.6610187681241495,0.49544934263809165,StrongBuy,7,4.22756940129267,-1.3549418120140837,5.660594134822902,9.655415591310339,4.153444065107929,-0.0017314339987266642,0.9975415857374125,1.2739171742600712,159689.285714286,10.6701077575775,97.72090000000001,-0.11033394344626647,147.73263969796187,119.68815222726029,501234000,-20.115642118076693,35.413979881351565,4.337585,2.1462307,14.2394784468496,3.13861081020507,51.6569200779727,221.4,3224045.9,45.42884046895247,103850000,18200,-683000,-11815000,223.83,21.900250766230148,-16.34266046274459,12.904691671448713,164.01559999999998,129.00733333333332,113.481675,8.430197422725813,8.77905707864839,39.2,0.8161602971302505,4719821,134.9714494009857
AEIS,NASDAQ,"Advanced Energy Industries, Inc.",13185807374.999998,329.23,Electronic Technology,44.38933663980161,30.033975084937715,38.9047011482972,6.999110518123193,21.373078495751134,61.39029256558952,29.279190146653857,-112400000,36.526380063817975,6.459960435273333,7.086464324271266,14.6187064481303,9.044159055009958,16.267413577062,46329.0000,791200000,95700000,143.32577132486387,9.00606356000705,0.9456768079115451,133.11619344331945,10.8303071940328,4.904616173165444,0.4441470777547632,StrongBuy,6,6.59319980806953,-0.10604332953250532,12.347305389221557,11.775213347221461,0.9780815460758893,0.05308738252366591,12.91972426061819,-0.41924654979485265,138369.23076923098,10.426191447673267,98.9436,2.0945626477541373,315.5863598824636,286.1290049721408,791400000,-9.430277021264882,24.15340523418056,11.244505,1.2885009,17.685739523015,3.58156028368794,91.84040797960103,429.083333,957271.4333333333,55.55116185657675,38030700,13000,125900000,88600000,397.44,22.15873251456348,4.3915276808928985,24.13395939888053,319.5868999999999,315.3673666666668,288.79012499999993,6.500635917639828,6.628791962836327,140.66,0.8376544758822269,837225,304.76892505319836
FIVE,NASDAQ,"Five Below, Inc.",12395006516.999998,224.16,Retail Trade,54.14477787913423,32.46432093079327,32.9328586149611,8.641358043737945,22.89729956737048,28.278750567694402,24.576425051113173,1099982000,17.532484177077322,2.614662937946008,2.433736003387919,11.0409625726145,5.3601865543871465,21.1267480679328,46267.0000,723699000,1731041000,66.15939294847608,9.64171389965967,0.864317433602411,63.91956124314442,8.67355276063933,19.41287791697135,0.42388695387969433,Buy,8,5.00666145520455,-0.36354314282867417,,10.846892072850748,-0.7535120495650883,-0.007615970178840045,0,1.6557964360656428,193664.51219512202,17.9248038980242,98.1913,9.08639169207194,204.1435301108296,193.53348766081947,932207000,-5.129507364144238,13.98352486524967,9.120936,0.98459893,14.9132485250694,3.16003917620629,196.8079399141631,259.5,1105804.5333333334,73.47439871969574,55295300,24600,411687000,505269000,251.63,9.11214953271028,23.4973279709107,7.393002455199657,199.50510000000008,209.9031666666665,198.4672250000002,3.729066758948076,3.9886313254818155,131.4,0.3415850149102868,614347,207.02485884641078
ARW,NYSE,"Arrow Electronics, Inc.",11599735841,226.85,Distribution Services,42.838351517647396,39.030295932634154,10.8771285288287,-0.12058820335893489,10.4916269997082,16.22907425955072,11.093994522691705,3041847000,10.666563880237307,0.4133697544370504,0.3512762292694306,3.46361261507882,1.718921840089728,11.4734441774622,46240.0000,306467000,3271436000,92.4125209922088,6.14609887233406,0.365749975043279,89.51545530492899,2.16830357992754,1.4760538553130642,0.1762503359817972,Neutral,5,1.66459997689312,2.1122441156175666,3.5067849121194112,9.69647806674336,1.6631498206659587,1.1031458108529524,,2.826753660467692,1387896.3112910502,9.25437128210478,99.4119,5.874233662753592,209.74169536092577,172.91090866561868,306467000,15.651287280142743,56.308137531867985,20.448,1.1988407,3.87537879188001,2.09609917419305,200.42286091840103,222,591235.0666666667,62.605008405198184,51133900,22230,-37205000,303739000,237.3328,7.9210275927687945,13.823381836427487,8.395087606266836,216.0157999999999,174.6258666666666,159.07460000000003,3.67385789562047,3.8601082594148726,101.79,0.6773161767449444,567504,214.42820698017454
HUT,NASDAQ,Hut 8 Corp.,11433548522,92.76,Technology Services,,225.54205821829214,15.5504361282977,-151.47883190551968,44.79046709977706,,,382044000,,42.227667845904755,39.5164177139527,-45.9200900394363,7.565945090618425,-26.6247206533238,46344.0000,47287000,226514000,-418.94060995184594,-15.5563912887631,0.306493003893933,340.2467963929758,-109.555078784744,50.59865417606093,-0.08298663329434365,StrongBuy,4,3.25705968683665,-10.669037093342789,-2.898413859605193,-4.230588527656422,22.114767058622757,-7.677657169200922,,22.02109631679059,948056.451613915,,90.63,-2.9132257002421147,103.59465433202908,76.45139521119958,47287000,-11.745397459683174,89.3447642375995,-4.361327,4.657515,-0.85607765897207,5.59883643677395,-52.175584255842566,163.333333,4645862.733333334,43.10919022456686,112594000,248,-356154000,-323556620,140.8,-7.24927507249275,-10.35948975647468,11.812896810081314,111.42429999999999,79.78126666666664,70.80495000000002,11.13702718015568,11.589838049018688,18.68,0.7414736661011987,4717468,104.15153107950876
BROS,NYSE,Dutch Bros Inc.,10821340380,65.67,Consumer Services,18.34698569292235,30.764292471955667,25.0110019405764,3.3214724578017147,27.879767215840562,103.59678182678655,71.79685655060219,819618000,45.134316651171225,6.834233449447442,4.67351461784496,9.50104124998069,12.002851294048838,12.4408820357807,46337.0000,269404000,1048675000,64.56386292834893,5.0449494111793,1.6661272605877,11.39949109414758,4.61171590786182,37.991401833533935,1.5664463254355678,StrongBuy,5,2.59466580005111,-10.068265299050523,5.916599368621981,6.362164580647976,0.8428831288459756,0,,3.294205123670651,51192.46875,13.1083323003775,96.1336,0.5573462915279784,63.73276171038411,59.313659365343014,269404000,21.611111111111114,22.633053221288524,0.914664,2.328129,15.1419894141016,2.1383219242605,-0.1579778830963491,80.304348,2880797.5,51.48065301608,127292625,32000,54411000,70997000,74.65,2.481273408239706,-9.245439469320063,2.6941177791337028,64.37979999999999,57.7907333333334,57.84545000000003,4.36435997476492,3.547926731376865,44.58,0.7149472532336804,3876506,65.37784077733814
SPXC,NYSE,"SPX Technologies, Inc.",10764953782,214.93,Producer Manufacturing,20.655898188937837,22.91817523533671,36.4958197019266,10.648536488455255,14.17410151721357,37.669348195663986,25.75256426309001,213400000,19.945310889363217,4.528960693889091,4.420323821640619,17.419928106951,4.58344751256327,14.6842878120411,46324.0000,364000000,558100000,27.513073794305647,10.2259710507133,0.261752682677568,5.86641710176337,11.510965709439,14.960317922978493,1.3757685653422875,StrongBuy,6,5.74117434791463,-7.545371573301028,7.457925636007828,13.440784369048458,12.775722886687005,-5.119390302645704,2.3840007063705797,0.42366487988882273,481936.17021276604,13.5564206631878,96.7615,5.987173162308831,218.40621566248188,209.90840859218403,364000000,0.03257935399794898,-2.8169650931452295,8.345965,1.271544,22.7068944626197,2.33843117908239,41.27471337004605,275.75,866442.5333333333,48.94113283393269,50085900,4700,241200000,303400000,251.08,6.887805848418537,-6.702261579198679,10.918854745569488,223.83000000000018,216.5052000000001,214.48429999999996,4.298273811401972,5.120117112402055,179.62,0.445150801415177,391489,215.33591830593426
RMBS,NASDAQ,"Rambus, Inc.",10553314133,97.3,Electronic Technology,20.694655541424996,20.42634240951402,74.4578762473044,47.083504091121064,27.128905688579724,44.53700736943288,32.05930807248764,-736850000,30.80563759612772,12.891404865065692,14.620830496171642,35.9486785547598,7.195478902382568,17.7893959079491,46328.0000,182826000,18671000,3.388386730396084,18.2298773653039,0.0148657595255612,28.31333245417381,31.6898289241086,23.498194065762746,13.583049831318107,Buy,5,61.2297961337632,-0.8786256618957301,189.52512745812092,19.489831647814192,6.115936438614098,-0.03875559798993051,26.526291988751183,-2.4382294255262122,894601.769911504,18.5468128864758,99.2109,2.7236149376687853,111.6703144159158,107.30518798025743,761831000,-25.20850147968792,-2.6464555505528002,3.035,1.8767381,41.8475508738899,0.301599425334388,15.133920209777108,147.5,3483637.1333333333,44.00686462210736,108462000,791,333177000,299535000,174.1,11.826226870474647,-16.44123835287045,8.629635867516503,122.31019999999995,112.59786666666668,109.10625000000002,7.314761461270009,6.635085723086075,67.1529,0.42887522745165396,2222839,101.0761625528662
MOD,NYSE,Modine Manufacturing Company,10336263596.999998,194.61,Producer Manufacturing,10.280932456664674,28.01698886936145,22.3846518799668,3.3126944715089417,23.18801300913737,73.34087054833239,25.458857277863263,506400000,24.232054143364397,3.237742734254536,3.2298481793381546,10.9476930375993,8.600741057633496,13.032083145052,46329.0000,73700000,502400000,-23.959766162310856,8.14234016887817,0.5575530586766541,40.92982837280035,4.27588660894319,11.962592472994338,,StrongBuy,5,7.86001766024795,-0.7633587786259515,11.7626582278481,22.376064774403275,7.257159949151276,0.6433659453044618,0.9208913473929032,1.1218431546300398,241037.878787879,11.545588444909,97.91159999999999,1.8555555555555556,237.7978508299211,211.90497477229113,73700000,-32.262443438914026,-7.328571428571422,7.644098,1.7049363,13.361404341122,3.0037037037037,43.53891336270191,325,1857986.4333333333,37.00630617906992,53112700,13200,105400000,100200000,323.25,-4.532744665194987,-19.134879082523053,17.363394572833638,253.2014,224.87246666666672,205.86820000000023,7.6810579818943765,8.463421480084747,111.18,0.539985498443344,1016730,220.97920225174076
FROG,NASDAQ,JFrog Ltd.,10237039011.000002,84.52,Technology Services,31.767032967032964,25.79100868414388,77.010525194796,26.750338447653426,24.120162058214014,,88.6236284937758,-692669000,,16.882077014962466,18.388252536873683,-15.329333877638,11.082511738782102,-7.14405864385505,46240.0000,76551000,6676000,25.920699873006907,-8.58139202822746,0.017799822077537,94.16494371697678,-10.9304059210877,28.664987154156552,,StrongBuy,6,7.76942189729507,-6.084469717844962,,-9.579177275137637,-4.866640772877424,-0.22111862595890225,36.76086793020457,,295466.666666667,,87.9618,1.2600784009945474,80.44247483956342,63.744917068223664,705125000,51.063449508489704,73.48111658456486,0.953696,1.2216212,-11.1849274950746,0.032315464177147,57.8172900061312,94.380952,3132274.2,51.58683870982653,121120000,1800,142269000,151410000,99.22,9.908972691807529,-9.484235777930097,5.234011838876996,84.08909999999997,62.133166666666654,61.31492500000001,6.973152452523539,5.6072381523256745,34.05,0.4300240172863346,2028490,83.4075410075704
VICR,NASDAQ,Vicor Corporation,10101063192.999998,219.08,Electronic Technology,76.3707350195213,49.25348270620328,60.0027847631264,29.244470825433343,13.547393457324445,70.321628041343,63.76018626309663,-395629000,88.15993456049523,20.369622860795594,22.79477949739245,18.6397697929149,12.105499304878668,20.1343947040503,46322.0000,402805000,5608000,114.63313813296591,18.3401709084384,0.0091188142664856,372.56255392579817,30.6452633710823,6.57151867621284,0.6341702420214127,StrongBuy,7,178.810277268831,-0.29710424829373727,,5.487964343431409,-0.08337343257328303,-0.6337253690716517,19.271475910041918,-6.86677080621366,373352.564102564,18.5008442387339,74.382,1.0746206087029428,253.73312983085626,201.14871365132478,402805000,-20.981064021641114,43.124060887175816,3.436,2.3806417,23.1053062395571,0.694307034459629,14.171591157802577,386.25,962664.4666666667,43.64168326623955,34389000,1092,119230000,51268000,382.65,14.19338024498307,-25.103415267854086,24.287421148389747,281.6529000000002,221.51396666666668,189.11322500000009,9.850943119341068,6.718651795910118,45.41,0.42016895654416103,398874,232.31073145465456
ESE,NYSE,ESCO Technologies Inc.,8487966643,327.63,Electronic Technology,21.48350203759695,33.464925337716856,35.623524660702,18.77115688687479,19.17700165483116,62.67072190978997,39.997602316913884,151500000,29.1073578104184,6.897644619709011,6.780569270635524,15.6388770033766,5.353765545496468,9.21184819620868,46240.0000,101350000,225402000,14.536730714457857,7.3677235185712,0.13414111087282898,68.1706190329535,10.5652322322274,8.440871700809938,4.293038769343181,StrongBuy,3,7.06418380243762,-0.2972152991110312,9.892012341446693,10.211129086766583,5.826074474316997,0,2.0997126132475437,0.6105153716890119,319821.313868613,7.823802751894295,99.46470000000001,8.668363019508059,320.3384357352967,277.5167026764579,101350000,-2.8956727919383467,32.66520894071914,8.191241,1.104588,23.6972543665236,1.90014650319994,11.666110740493654,385,237535.3,52.8439183411627,25907200,3425,205617000,224840000,362.15,4.17819326528665,-0.7181818181818196,12.056454177015004,321.98500000000007,288.67626666666666,269.3573500000004,3.665387261565882,3.5736597998657946,174.92,0.4364491925108337,168950,322.8653423076479
PL,NYSE,Planet Labs PBC,7965596411.999999,22.35,Technology Services,37.69636368603667,42.081038255489325,55.4592803594627,18.733487799250632,25.93594486642221,,,-178252000,,23.008415706232192,23.504285926128976,-29.8636520744193,17.952095615993834,-83.9845763562655,46279.0000,230083000,455184000,-216.83687551752686,-44.994363401571,1.09991120206264,236.5963855421687,-111.171233448148,22.148571523046478,-0.09172098602442183,Buy,3,8.53560161323312,-12.004043827678776,-27.528521536670546,-16.197282586825278,1.0383298739794338,-1.8169135431211452,34.62809568221183,,307727,,83.06150000000001,0.1347256798658762,27.422966332168535,25.71188465420452,640732000,-43.44635627530364,6.226235741444878,-0.078847,2.110413,-17.3694623553389,0.263987200345557,-854.6318289786225,42.111111,9958513.966666667,41.88074294730255,332909000,1000,57648000,46551000,51.76,9.558823529411779,-28.08880308880308,1.9467568682788445,29.900399999999987,29.961533333333335,25.96529999999999,7.601027378292909,6.13394453775663,6.1,0.2890029625452817,6062927,23.354858577781677
ALGM,NASDAQ,"Allegro MicroSystems, Inc.",7791605708,41.8,Electronic Technology,37.576394821581125,27.451635898822545,47.1953645814613,14.031407848142221,22.770846034377644,556.5912117177097,40.57310973473145,130555000,62.39089584497564,8.379893003105925,8.505822936748224,6.21681850953661,8.076810857707075,1.50519706888812,46324.0000,175357000,298691000,,-1.17088361352431,0.315269694568775,31.52926368785398,1.50126753029281,8.527414408604074,,StrongBuy,7,15.580300495924,-0.5810385517681249,1.769053535125367,2.9089131616100423,-9.255492878143153,-0.04282814255569617,22.589922884722547,1.222986201534412,209434.35294117598,,67.0888,0.4678434865076813,48.32649265378314,40.93564939753733,175357000,-4.7835990888382725,6.57827638959714,1.030239,1.9410543,13.4312753321056,0.189556310577116,,54.363636,3340689.033333333,38.33044280063364,186402000,4250,124893000,87847000,71.77,-4.347826086956535,-26.75661468372175,3.9194406332803977,51.1302,41.85473333333333,38.25127499999997,7.457190577916614,7.612579968978807,22.4101,0.4770604657482841,1727280,46.655394512122044
CAVA,NYSE,"CAVA Group, Inc.",7707075214.999999,66.17,Consumer Services,35.53089230380067,32.07825788214305,18.6049694115891,2.215969971110418,22.40822734569317,127.05453149001535,120.59479093197157,73219000,45.91440534194823,6.0668328126409286,5.8361871942325285,7.12397403639508,9.509957645692637,8.02034184295222,46245.0000,282917000,417714000,-56.55655655655656,5.705595633375,0.6154388434139529,-24.012402388608173,4.78979992349009,,,Buy,4,11.922746161131,-0.898403899455216,,6.488472991886546,10.226442118072427,-0.061268378318272324,,0.4785399169961766,87512.16617210681,8.64181797722648,88.28450000000001,1.001969302545725,72.25586286591178,75.29000968092211,393029000,-23.52941176470588,1.6670507797495706,0.548697,1.7505324,13.2133537774433,0.768746407924541,-8.20276497695853,92.769554,3200877.8,44.3684407125595,116473854,13480,26141000,118549000,98.79,1.6748617086662623,-12.623795061402353,3.496564681087676,74.08940000000005,76.36446666666667,70.73615,5.5343885456282615,4.750058081599618,43.41,0.6437105838260544,2700733,67.33271083517644
AAON,NASDAQ,"AAON, Inc.",7630076158,93.15,Producer Manufacturing,48.794634993331485,54.30207356530271,24.5393510530267,-13.274196366904379,20.109442086895683,65.52476083286439,41.12582781456954,432145000,32.41100943245019,5.002369361480014,4.915306770305724,10.4042281865082,8.161416432878374,13.4985009093969,46244.0000,1239000,422587000,-25.31259850793317,9.31238775289408,0.49201517005295403,12.92277851860833,7.30482795471496,22.88869844854917,,Buy,2,7.0289938251824,-0.3124897389495421,8.250253864380007,11.876494012580261,17.32941209673843,-0.22792695170893995,4.035848318673912,1.9155278567027627,244544.005426488,8.647452832573459,83.3203,-1.7794551797900728,109.87444495730665,103.91014285986866,1239000,-34.86013986013985,-1.1146496815286593,2.265,1.4458797,15.4341671212239,2.49323292484629,36.22652248150257,149.75,1070463.6000000003,36.43392180692683,81911700,5897,-191424000,-148015000,150.4599,1.2059973924380698,-13.654060066740815,6.433562306825727,119.06800000000008,103.73839999999998,100.51752500000002,6.259683704792406,5.349080223891331,62,0.5686824519244326,920617,101.8947737751086
S,NYSE,"SentinelOne, Inc.",7198877827.999999,21,Technology Services,15.185771346748059,20.795619768675582,73.0039679437433,5.182476794656429,21.889901042167555,,60.18054162487463,-636285000,,6.2233849629995435,6.740609960339629,-28.593029308632,4.986441627764506,-21.356246919669,46261.0000,192245000,9107000,27.91839818662637,-28.8075298965962,0,14.62882096069869,-30.3846102510616,60.8281471836768,,Buy,5,2.0180006248948,-6.601306954546657,,-17.522869536513987,-25.19763324093906,2.391317148492661,32.343964413479576,,345268.275862069,,94.7851,0.13209483907368783,17.71691818268791,16.46315920326519,651286000,32.6595072646873,60.61185468451244,0.34895,0.7960657,-22.7846918598997,0.076893107307855,64.39823566477631,19.689655,6846440.1,70.06648196708798,336745000,2900,51891000,44516000,21.45,15.005476451259574,20.137299771167044,0.9008221068759477,17.394399999999994,15.339533333333327,15.546649999999998,5.655080996175086,4.236345058572587,11.81,0.4679220399748907,5531426,18.842058988474705
SLAB,NASDAQ,"Silicon Laboratories, Inc.",7197623085,218.23,Electronic Technology,30.984405458089668,20.136849094612693,57.5498141490464,8.382902375746085,34.288637989274214,,76.45453857515618,-419666000,,8.236874151483761,8.773127256108692,-5.40405825361038,6.549280008355036,-4.645601450516,46240.0000,364222000,17026000,69.99863096751481,-5.88188384849394,0,62.409764084244976,-6.13417829504601,8.96220261582612,,Neutral,6,26.6993072005443,-1.531209563127734,-72.34974358974358,-6.2694166743322395,-11.706295590463219,-0.20337269438998415,43.30945354272112,,406613.471502591,,97.7282,0.5341443436580408,216.91350775046263,191.69263763063117,443622000,0.780456266740555,6.034692191827407,2.854376,1.3632936,-1.17006885625495,1.18032339289506,48.61495844875346,219.6,412600.3,54.73718508503201,32981800,1930,65786000,17607000,220.895,0.3356321839080413,0.1284698325303974,1.3076123360612437,218.23839999999996,202.00949999999997,184.30177499999994,0.5698559774728524,0.5870928160610231,115.505,0.2659969583759244,189404,217.71502960818233
LOAR,NYSE,Loar Holdings Inc.,7083627435.999999,75.66,Electronic Technology,29.785674325288884,36.132357686705795,45.8156038920463,18.206748971856783,23.202480518545553,106.72873465933135,57.97923292080156,640466000,42.27891771889327,14.783059399827415,13.433889368286371,24.2752625941024,6.003542137470482,5.94543248772612,46240.0000,84827000,719834000,86.06299212598424,4.41436648493235,0.813862606237096,4.028598927540207,12.6411536287083,,1.2378287456682306,Buy,5,3.47336253521232,-0.07097348070549218,4.800038963569063,7.184775575273987,23.495649895656037,-0.027034171648662637,2.62995105615143,3.676760834247071,291931.176470588,6.3754110225171,80.66730000000001,0.8975441971333284,70.13559363581076,68.9214639313592,84827000,18.218749999999993,14.65373541445674,1.30495,0.56227374,34.9655577707025,0.15978923377696,-27.14196372732957,85.2,743386.9666666667,61.38002112426172,93624470,1700,90357000,85851000,83.43,4.734219269102993,-6.569523339096081,3.107386355370372,70.51319999999998,66.77326666666676,67.95700000000001,4.545163847634205,3.9139662897046104,53.15,0.5024821868145274,684467,71.64302563999301
GLBE,NASDAQ,Global-E Online Ltd.,6982404432.999999,41.57,Retail Trade,37.366878358591364,32.7592926133243,44.6238233344627,29.171113963321282,27.821601458134516,62.436167017122266,36.56543515242782,-599334000,44.02873791964851,6.300061238825455,7.054388565354439,12.1000703827338,7.72820226807957,12.9737008589856,46246.0000,245860000,18449000,,7.32088129386159,0.026221399549919703,27.55446455968087,11.3706670935862,47.810629450040196,,StrongBuy,7,8.96100983082346,0.04827729429665223,62.19128949601957,7.722099427905646,-2.3500371012345003,1.9218451707291992,12.460364063417483,-6.388875267831445,789331.419197808,7.47706746064475,62.7694,1.708968645844138,36.133336126853656,34.95440376035946,622836000,30.88790931989924,29.46122703207724,1.136866,1.0277579,14.3089753113589,0.017814229497418,,46.428571,1497952.2,67.78423045779141,167967000,1219,280683000,297372420,42.38,7.27741935483871,14.48636739190305,1.5240209985457513,35.291,34.23633333333335,35.06757500000001,3.9676536048141484,3.143196000166827,26.845,0.4503289529865551,1330127,38.27242157118662
ZETA,NYSE,Zeta Global Holdings Corp.,6747403492,27.07,Technology Services,46.83267711038508,49.877278107851566,54.7231463092556,14.18652101530811,29.72038888237084,,27.967014007269153,-102022000,61.132271547067546,4.648094077976935,4.0285919542543835,2.18195917588839,7.647627173231327,-2.97458703775783,46336.0000,319764000,208798000,64.05498281786942,-3.34051427105354,0.248327606281771,69.1875,-1.61191407487228,28.795924082319036,,StrongBuy,4,4.49366474005075,-3.7561253789307227,77.64150943396227,2.830286472547302,-6.926825386575663,1.7547194285976457,8.981058782770788,-1.0116814089088098,395353.939393939,,98.1723,0.8373247977004785,20.90185962541462,19.162237569319686,319764000,54.597372929754414,67.61609907120744,0.967926,1.395684,7.60333938253583,0.149111773847805,45.374015748031496,30.321429,9200579.8,74.25326180512808,225619000,3300,185087000,199746000,28.5,23.776863283036118,32.11322596388484,1.5784259633882627,21.14199999999999,19.090333333333337,18.929849999999988,7.167795643072476,6.8799473590510765,14.365,1.5132881496557684,36373095,21.962771174142468
MXL,NASDAQ,"MaxLinear, Inc",6118162102.999999,67.46,Electronic Technology,59.90087635802672,55.17171661474273,55.7446434535004,1.5013653636015662,29.710036391070876,,38.54857142857143,70802000,,10.897743312885591,12.440995834285408,-11.5956268785264,12.618756792448947,-21.3238988831356,46323.0000,74225000,135931000,51.948786299931335,-21.973430477864,0.30566166157907804,337.7676833225178,-18.2375687694444,-0.4620474651318651,,Buy,6,20.3194060699167,-2.1722430359400966,-10.179494828957836,-15.809547196591136,-17.140342241799306,0.24154312604358275,44.60665339437731,,419408.968609865,,93.2358,0.03398641776170466,78.01561826793976,51.597025326679315,74225000,-16.24037745219768,284.3874643874644,1.75,3.9672112,-4.92995623363155,0.162473159154655,,101.5,4207228.733333333,43.495879015681005,90693200,1115,7021000,3308000,128.3,11.633294721164974,-28.59108711760348,9.767979179455965,85.43140000000001,50.17779999999999,41.69155,11.974386141534614,9.592062071699054,12.77,0.3956964564936306,1805667,75.49583361965111
