Symbol,Exchange,Description,Market capitalization,Price,Sector,"Gross profit growth %, Quarterly YoY","Revenue growth %, Quarterly YoY","Gross margin %, Trailing 12 months","Free cash flow margin %, Annual","Revenue growth %, Annual YoY",Price to earnings ratio,"Forward non-GAAP price to earnings, Annual","Net debt, Annual","Enterprise value to EBITDA ratio, Trailing 12 months","Enterprise value to revenue ratio, Trailing 12 months",Price to sales ratio,"Operating margin %, Trailing 12 months",Price to book ratio,"Return on equity %, Trailing 12 months",Upcoming earnings date,"Cash and equivalents, Annual","Long term debt, Annual","Earnings per share diluted growth %, TTM YoY","Return on invested capital %, Annual","Debt to equity ratio, Quarterly",Performance % 1 year,"Net margin %, Trailing 12 months","Revenue growth %, 5 year CAGR","Price to earning to growth, Trailing 12 months",Analyst Rating,"Piotroski F-score, Trailing 12 months","Altman Z-score, Trailing 12 months","Shares buyback ratio %, Annual","Interest coverage, Annual","Return on capital employed %, Annual","Sloan ratio %, Annual",Buyback yield %,"Research and development ratio, Annual","Net debt to EBITDA ratio, Annual","Revenue per employee, Annual","Sustainable growth rate, Annual",Free float %,"Free cash flow per share, Trailing 12 months","Exponential moving average, 50, 1 day","Exponential moving average, 200, 1 day","Cash and short-term investments, Annual","Performance %, 3 months","Performance %, 6 months","Earnings per share estimate, Annual","Beta, 5 years","EBITDA margin %, Trailing 12 months","Capital expenditures per share, Trailing 12 months","Earnings per share diluted growth %, Quarterly YoY","Target price, 1 year","Average volume, 30 days","Relative strength index, 14, 1 day",Total common shares outstanding,"Number of employees, Annual","Free cash flow, Annual","Free cash flow, Trailing 12 months","High, 52 weeks","Performance %, 1 week","Performance %, 1 month","Average true range, 14, 1 day","Simple moving average, 50, 1 day","Simple moving average, 150, 1 day","Simple moving average, 200, 1 day","Volatility, 1 month","Volatility, 1 week","Low, 52 weeks","Relative volume, 1 week",Volume,"Exponential moving average, 21, 1 day",Industry,Gap
NIQ,NYSE,NIQ Global Intelligence plc,4893360853.342465,16.58,Technology Services,7.28643216135748,8.013066872195017,40.858132434032,0.5692644817010921,5.683934955403891,,15.352733212462194,3355500000.03574,8.692322701007322,1.9398580078619432,0.7852923870332735,7.77013170486912,5.391799781466257,-65.3463505347261,46338.0000,518800000.00552607,3708100000.0395,22.03822489854693,-7.76415260198854,4.18522601984565,-7.735114079020594,-8.00710932872373,,,StrongBuy,,0.65169481578653,-20.408163265306122,0.7492410443148186,4.743371676240213,-6.121728903265468,-20.73249319456818,,3.816103718907927,108317.853458357,,23.455199999999998,1.3373920188131303,10.782878754530357,11.727597314739741,518800000.00552607,63.34975369458125,53.51851851851849,1.079938,-0.72890085,22.316911999104,0.535557300107288,-1036.2637362637363,17.153846,1780940.4666666666,87.20737347774124,295136350,38760,23900000,394614710,18.7,44.93006993006992,46.07929515418501,0.832684986129213,10.039000000000001,11.444100000000006,12.272224999999997,5.698594714729401,7.247739029017424,7.93,1.751687131384192,9827589,11.640561020090251,Packaged Software,17.38013698630138
FSLY,NASDAQ,"Fastly, Inc.",4584654088.154956,28.78,Technology Services,45.77677027097856,23.27229690200324,59.0686770289287,6.757657631670881,14.777551335722011,,54.83116269499546,68427999.9999999,1124.8058324830401,6.760230812553688,6.36417466926087,-11.9629263664317,4.620576496389272,-8.38939850961797,46330.0000,180563000,367203000,48.423184492236466,-9.22072774917911,0.401983413687896,315.2958152958153,-11.802413657114,16.492628003868106,,Buy,6,2.89046884994849,-6.651699266154266,-9.33813686117017,-8.941773847055213,0.18906592098445044,-0.21382202040776235,26.06687627600486,,547384.2105263161,,92.8498,0.11872128734231834,21.2447103686148,17.849382345810692,361759000,49.1964748574391,113.34321719792439,0.524884,0.34248146,0.601013136429982,0.540096195334907,61.59223300970874,27,5817900.2,72.23885604940406,159300000,1140,42169000,18710000,34.82,26.895943562610235,39.03381642512078,2.001442783657262,20.045900000000014,19.645699999999994,17.321975,8.984066661565548,12.035012116157434,6.8391,0.7495868643606108,7707847,22.783289247664307,Information Technology Services,-0.21621621621621162
HP,NYSE,"Helmerich & Payne, Inc.",4253401261.1913066,42.56,Industrial Services,-1.3127229488703924,-0.5829436154800927,10.4897857653369,3.112028708923327,35.892167436272196,,,1964267000,7.083981561542264,1.488215256985326,1.048114235463935,2.67805841453136,1.6523349130680047,-5.22621458655978,46344.0000,224260000,2167204000,-323.89006342494713,-3.42126114424103,0.723407214430259,141.26984126984127,-3.49072270414956,16.125262107371906,-0.09210705984014227,Neutral,5,1.92947070027312,-0.6998755673258676,2.1549792223211637,4.1017369317427965,18.110874799984824,0,0.9109685417535923,2.2909334984820546,238599.554140127,,96.00869999999999,3.1519444166749975,35.56888975967634,33.3004501643185,245756000,8.460754332313964,24.663151728178097,-0.342779,0.6055783,21.0081751915419,2.64259722083375,,42.142857,1250107.2666666666,74.58036703255254,99938900,15700,116577000,315289000,42.99,24.15402567094516,28.65779927448611,1.701385952261178,35.32160000000001,35.56413333333336,33.62539999999999,4.134858246262328,6.352029088023557,17.3,1.0909782915765214,2646212,35.909940111651224,Contract Drilling,-0.5015524241700522
AEHR,NASDAQ,Aehr Test Systems,3822464111.425424,117.18,Electronic Technology,87.71067415730337,33.685854212506214,35.3012939741205,-10.751784964300715,-15.206552706552706,,186,-106476000,,74.31827586299123,70.45167096658044,-28.2854342913142,17.33857722458474,-4.16260200594657,46296.0000,116358000,9256000,-82.24085365853657,-3.94181862434623,0.04501824509933441,543.4925864909391,-14.2517149657007,24.673491008889513,-5.400790499126127,StrongBuy,3,66.8454479432143,-8.712387455233115,,-7.820098476952468,0.02067338484113911,-2.5431501033439217,25.2654946901062,,362326.086956522,,94.4919,-0.16207416340066325,89.00984238312982,64.08995010939981,116358000,14.489496824621412,253.48416289592762,0.63,3.113658,-21.2255754884902,0.0622851974675912,,117.4,2994236.6,63.7075046174015,32620500,138,-5376000,-5376000,126.62,21.041214750542302,60.43263964950712,12.318536101884087,92.12580000000001,66.70299999999997,55.791599999999995,14.355048538668091,11.974443564448494,16.38,0.4705485997564217,2528399,92.56128364767794,Electronic Production Equipment,0.23540489642184556
CUPID,NSE,Cupid Limited,3705503361.11616,288.78,Consumer Non-Durables,192.69378520335246,158.6995379977226,49.7857469053988,10.904092938166464,97.8498667851045,288.03111909036505,,-13908064.309999999,218.60502244929575,77.41661010819446,84.32705141124248,34.2709948700772,,,,19936617.314999998,1709703.7699999998,185.9669138619509,26.5925465745419,,769.3479438858449,30.3511408825394,20.594728371815908,1.483772406467112,NoRating,,,,39.74655362804118,27.058224270158114,6.234633264416129,,,-1.114506223881505,,27.2972406869575,32.074999999999996,,206.33304293675772,129.6807378899986,19936617.314999998,133.84889464733985,239.02324489316734,,0.5532255,35.4139210713472,,190.9090909090909,,43460799.93333333,84.74850242216193,1344660000,,4170793.957,,290,20.32499999999999,36.062947606483206,11.576305927414591,201.45640000000003,130.7598,115.47192999999999,4.634570805302061,5.596948143195044,32.868,0.6232153938229887,42304304,239.3275864758067,Household/Personal Care,1.5723838785469086
CUPID,BSE,Cupid Limited,3705503361.11616,288.9,Consumer Non-Durables,192.69378520335246,158.6995379977226,49.7857469053988,10.904092938166464,97.8498667851045,288.15080789946137,,-13908064.309999999,218.60502244929575,77.41661010819446,84.26608842450023,34.2709948700772,,,,19936617.314999998,1709703.7699999998,185.9669138619509,26.5925465745419,,761.6164628690724,30.3511408825394,20.594728371815908,1.4826997352894749,NoRating,,,,39.74655362804118,27.058224270158114,6.234633264416129,,,-1.114506223881505,,27.2972406869575,32.074999999999996,,206.46632903623998,130.75850305060536,19936617.314999998,134.2115930279692,241.3683091102446,,0.5532255,35.4139210713472,,190.9090909090909,,3556325.7666666666,84.56593070153455,1344660000,,4170793.957,,419.05,20.274771024146542,35.03154942743632,11.582878982553197,201.38099999999994,132.87246666666664,117.05065,4.6163877654823215,5.567830188107702,32.76,0.7062233519388533,2576481,239.30023943901816,Household/Personal Care,3.3640803038524187
NESR,NASDAQ,National Energy Services Reunited Corp,3631617879.3020396,36.01,Industrial Services,96.11890788466445,59.072358935509875,12.2304753492308,9.122636885246521,1.7164424477454168,39.55404217926186,19.933054606384445,217549000,12.912082812367343,2.319878362546545,2.281890583446326,9.33736484003175,3.4851400056521014,9.43773689973819,46330.0000,124797000,218893000,20.168954593453,4.31444336955563,0.286995283313101,435.86309523809524,5.7683077863878,9.681218354952414,1.9491535853292734,StrongBuy,6,2.82200748809699,-4.9365138668762505,3.0240211607664627,7.8132046496196494,-3.287678927410413,0,,0.9062691367179201,180093.443960827,5.45074269194115,91.1071,1.514594150403983,27.538339510091905,21.940730954981767,124797000,33.37037037037036,68.66510538641684,1.806547,0.33485532,17.9667246272967,1.87655477351376,173.85998715478485,41.857143,2167966.9,74.94604899839564,100850000,7352,120788000,156334000,36.7699,27.33380480905232,27.46902654867256,1.864561628030091,27.175200000000004,23.971933333333325,21.493274999999997,5.7228627719014975,6.236369669817586,6.71,1.1770798975955292,3195621,29.083549806798306,Oilfield Services/Equipment,-0.08382229673093361
WIX,NASDAQ,Wix.com Ltd.,2791780790.9943132,66.71,Technology Services,10.027332956842047,14.926213948755821,66.6426550786149,28.815470205310532,13.199329793011207,,13.788254085837307,400372000,,1.8135423439704743,1.2570210137277245,-3.13869105757168,,,46331.0000,317098000,1543347000,-227.38690754669452,6.90132573152499,,-45.95317183828892,-8.18524885503689,15.152128011218169,,Buy,,,1.9933170946311116,0.36675737910741535,0.1848156827503654,14.168505699437025,58.9151586619886,31.66774040111505,12.057581689504593,373229.21348397195,,96.29289999999999,10.436131297202714,56.37230597909554,80.86027935172335,1186237000,19.380816034359324,-8.84121344629682,4.838176,0.8980501,-1.6145723000307,0.0208668513123566,-283.71924746743844,75.210526,1434876.8666666667,64.60062383917457,41849500,5340,574305000,448389310,190.93,18.16491010539367,33.540186167550786,4.223981196499509,51.56809999999999,68.79440000000011,80.1448999999998,7.161239849840526,6.3061677732987205,40.16,0.2873824847001023,1261917,57.763963299892396,Packaged Software,-1.2094513416099246
RNW,NASDAQ,ReNew Energy Global plc,2496158495.0000005,6.85,Utilities,-13.047094074029372,3.5740862036957464,58.6683085733251,-51.97131536333676,30.321377221703074,21.128932757557063,26.813268800200767,7415616973.967171,10.573304426236286,6.73569226107197,1.5141110485782054,43.581745058523,1.8811187850993423,9.05842254732649,46247.0000,733283254.080246,5682352169.6612,121.14597544338335,1.46197856814028,6.19894327030035,-8.422459893048138,7.98168506635285,17.927142812346332,0.15607684334550473,Buy,6,0.154744934748086,-0.6683756416225575,0.9953047815138543,7.390388918343013,8.586192632032153,-4.65778606626936,,7.579103465294974,316979.169167388,8.423700175554,59.028999999999996,-2.0979273773555804,6.117784949031843,6.049747159840874,810100291.782489,25.6880733944954,28.037383177570096,0.25547053032,1.1222893,63.7047037476593,2.8693212003981,-76.7983789260385,7.9398404939619995,1934469.7333333334,68.30676141955037,246039000,4720,-777564510,-777564510,8.2399,8.386075949367077,11.563517915309447,0.2207591960987736,6.220800000000009,5.609466666666655,5.949749999999998,2.8677168800063018,2.484746514703625,4.385,3.9483334215375283,23649818,6.237002390334871,Alternative Power Generation,10.277324632952691
NN,NASDAQ,NextNav Inc.,2432670606.458198,17.83,Technology Services,-8.789860997547015,-35.34762833008447,-296.152891536361,-1110.7588016619286,-19.33321573469748,,,136461000,,638.1684304934719,580.671993050384,-1801.2161826756,,,46331.0000,44757000,285926000,-20.58881643943884,-118.733942939599,,29.76710334788936,-3506.94961528915,51.71125011594568,-0.613989831626811,StrongBuy,2,-2.61098899384899,-3.229878906831216,-5.64429799887487,-36.4552756906866,-29.808862769756615,-0.09573840345737826,414.43253881478245,,44398.0582524272,,55.37420000000001,-0.32077798736331137,16.054105554640188,16.505101113115714,152138000,-11.732673267326739,6.511350059737156,-0.475,1.1017481,,0.00315917215179855,73.32139659803045,33.666667,2755431.2,64.64943017402274,136437000,103,-50795000,-48637000,24.42,30.527086383601745,4.269005847953197,1.4164940823389724,16.737699999999993,17.211966666666676,16.516550000000006,9.74035073387931,13.01334118206519,10.87,1.0348379357245283,11096623,14.913624672143522,Packaged Software,0.19442644199611886
TDPOWERSYS,NSE,TD Power Systems Limited,2023752662.2602398,1471.7,Producer Manufacturing,81.89496370235935,72.1044586090022,23.4825803106135,1.6501531218750567,45.15869532220116,83.62597024763333,66.89545454545454,-19299154.119999997,50.02963539124557,9.008302722627864,9.380813332509868,16.8212773817528,,,46337.0000,14252485.84,801.9749999999999,45.19937625306305,24.7168187890757,,193.2257421797171,12.9446289785318,25.61168868627819,1.60362917438709,StrongBuy,,,-0.01998865284277905,41.58134852751533,32.07045785405928,11.25568749865445,,0.47003777218149995,-0.5324219114136598,204625.8559113407,21.321513689072212,72.4586,,1175.5698438173595,973.1329410634254,21235378.402,24.110305279136455,77.50572910384754,0.23524599999999998,1.2501,18.0059331877605,,72.2809644115904,1417,1468337.7666666666,73.03604055640896,156228000,970,3275340.7509999997,,1530,28.870402802101584,29.09649122807018,76.0868766134112,1190.7539999999997,1013.2386666666664,942.8970000000002,5.3374681029400595,6.69219764809287,493,2.1556981720355735,10043116,1200.5483531535183,Electrical Products,9.360301034807158
VIA,NYSE,"Via Transportation, Inc.",2021015211.2054915,24.86,Technology Services,34.574690069964404,26.671520446547746,39.0902638381299,-8.468769642006093,28.642893107839946,,,-351787000,,3.46372751682518,3.855925728641071,-17.4320677319439,3.2745857372428144,,46338.0000,370914000,9378000,-25.19201228878647,-20.9621929585079,0.029152090621356003,-43.5,-20.0381124377927,,-0.7568861289839897,StrongBuy,,7.36417418241464,-2.125206238226125,-9.656816015252621,-14.757528868336244,-2.6461313468305847,-18.593872916763075,21.14464114270716,,417631.730769231,,42.8615,-0.6201712979933353,18.78912395255675,25.439624173328536,370914000,77.4446823697359,34.30578065910317,-0.032132,1.0012254,-15.6088126368967,0.0921841363985891,9.928812289246917,34,870571.3333333334,77.76876127489741,77449690,1040,-36783000,-50443000,56.31,18.32460732984292,33.44068706387547,1.434451703140714,17.887400000000014,18.008900000000004,23.199075000000004,7.4323793514186605,7.925549992394476,12.95,0.4111872997031659,977831,20.540241468195585,Packaged Software,-0.34320034320033593
FINCABLES,NSE,Finolex Cables Limited,1697049323.36512,1295.2,Producer Manufacturing,54.58930065455977,44.25805434533364,14.7845975580229,-1.544689851780016,18.84077316883786,24.758664194368514,25.948900420353354,-216453052.5,21.883988679654248,2.3128088124873543,2.6623054065097778,9.59928746843762,,,46343.0000,17977071.599999998,1505574.4,29.154188567633565,12.2943569328876,,52.48410642806688,11.5316546181961,17.956160201964178,0.7919584899935147,Buy,,,,320.0571428571429,8.949700478244125,7.346107846110707,,,-3.267554479418886,,,43.23460000000001,,1046.7186562724137,960.5469853585587,218499692.7,20.092721372276312,58.14407814407815,0.533724873719,0.87858814,10.5684975730114,,53.14210476817456,1273.833333,1133477.9333333333,78.94674742837576,152939000,,-10440645.2,,1374,30.10547463586138,22.802692708827152,51.95812138541824,1060.7630000000006,941.8326666666667,898.2469999999995,3.9859346133380003,7.930966979896463,700.8,13.962998757198966,18352427,1061.4904069191214,Electrical Products,2.6617543569151874
