Symbol,Exchange,Description,Market capitalization,Price,Sector,"Gross profit growth %, Quarterly YoY","Revenue growth %, Quarterly YoY","Gross margin %, Trailing 12 months","Free cash flow margin %, Annual","Revenue growth %, Annual YoY",Price to earnings ratio,"Forward non-GAAP price to earnings, Annual","Net debt, Annual","Enterprise value to EBITDA ratio, Trailing 12 months","Enterprise value to revenue ratio, Trailing 12 months",Price to sales ratio,"Operating margin %, Trailing 12 months",Price to book ratio,"Return on equity %, Trailing 12 months",Upcoming earnings date,"Cash and equivalents, Annual","Long term debt, Annual","Earnings per share diluted growth %, TTM YoY","Return on invested capital %, Annual","Debt to equity ratio, Quarterly",Performance % 1 year,"Net margin %, Trailing 12 months","Revenue growth %, 5 year CAGR","Price to earning to growth, Trailing 12 months",Analyst Rating,"Piotroski F-score, Trailing 12 months","Altman Z-score, Trailing 12 months","Shares buyback ratio %, Annual","Interest coverage, Annual","Return on capital employed %, Annual","Sloan ratio %, Annual",Buyback yield %,"Research and development ratio, Annual","Net debt to EBITDA ratio, Annual","Revenue per employee, Annual","Sustainable growth rate, Annual",Free float %,"Free cash flow per share, Trailing 12 months","Exponential moving average, 50, 1 day","Exponential moving average, 200, 1 day","Cash and short-term investments, Annual","Performance %, 3 months","Performance %, 6 months","Earnings per share estimate, Annual","Beta, 5 years","EBITDA margin %, Trailing 12 months","Capital expenditures per share, Trailing 12 months","Earnings per share diluted growth %, Quarterly YoY","Target price, 1 year","Average volume, 30 days","Relative strength index, 14, 1 day",Total common shares outstanding,"Number of employees, Annual","Free cash flow, Annual","Free cash flow, Trailing 12 months","High, 52 weeks","Performance %, 1 week","Performance %, 1 month","Average true range, 14, 1 day","Simple moving average, 50, 1 day","Simple moving average, 150, 1 day","Simple moving average, 200, 1 day","Volatility, 1 month","Volatility, 1 week","Low, 52 weeks","Relative volume, 1 week",Volume,"Exponential moving average, 21, 1 day",Industry,Gap
VNOM,NASDAQ,"Viper Energy, Inc.",14754937518.181513,41.41,Miscellaneous,195.77464788732394,129.26829268292684,51.7013712544439,78.23179791976226,57.689532039326316,311.58765989465763,15.962974841642355,2173000000,12.143303832592192,10.971527434322757,4.076362717115286,48.8572879634332,1.5740130109793202,1.37196924896511,46335.0000,13000000,2186000000,-96.15829334566689,-1.46746330783456,0.33326713008937403,10.25026624068156,2.94565769426105,40.37064743907368,,StrongBuy,5,3.18955194587806,-66.00061302924877,5.462264150943396,6.58690107691851,10.275432089022177,2.7922856297583114,,1.8322091062394603,,,93.05850000000001,7.030294270981195,43.83244655062591,43.36779078384965,13000000,-11.799787007454754,-2.5647058823529494,2.594128,0.3816314,90.3504316912138,0.68651184878157,159.83693725629206,55.95,1752612.1,39.455000347996915,191524000,,1053000000,1362000000,51.13,-4.165702383707485,1.8445646827348747,1.183018897190027,43.67260000000008,44.24256666666668,42.66092500000003,2.4759488157480973,2.709193445884992,35.1,1.0985122132293026,1937670,43.18177033675712,Investment Trusts/Mutual Funds,1.8344195027757617
STNG,NYSE,Scorpio Tankers Inc.,3825213841.5216746,76.38,Transportation,167.47720644383725,77.53675751981757,59.143127672019,45.06236263911953,-24.577254248760603,4.8087335364778765,6.63844242220233,-132751000,3.6891202157540572,2.2337045126604855,3.2614213635656863,46.7231597053982,1.0862751032231563,24.6193235920985,46329.0000,751955000,600083000,116.30646457218342,9.31080083401618,0.200260575722882,56.58056580565805,67.1573954411253,0.4829251625933839,0.04008411198789264,StrongBuy,7,3.93504320628673,-3.685168063276272,4.172028235801271,8.375264010471176,-10.69933943193188,4.052061046039214,,-0.2709021637318303,39092583.3333333,8.866594216779056,86.6637,12.281864691156583,77.07764738277558,70.2197808056516,751955000,-9.071428571428577,17.34521431863572,11.505711,-0.23090994,60.5484338277091,2.38330177724559,372.7207419017764,97.538462,869632.3333333334,47.976859277868456,50081400,24,422785000,657566000,87.39,-0.8051948051948111,4.8887668223015694,2.8254294140824894,76.70459999999999,73.25599999999996,69.34610000000002,3.723100039774779,3.8633574788492178,43.78,1.0552501529244642,1111957,77.12357574484373,Marine Shipping,1.9986495611073654
CRDO,NASDAQ,Credo Technology Group Holding Ltd,42970101130.60745,230.43,Technology Services,160.68150768907415,157.02279076606382,68.0052519781053,30.483942968251448,205.67592009615936,92.92281635615775,37.67769489618726,-1417838000,84.93956052683669,31.12258644987211,32.418106763756846,34.0258074953787,20.70452717789289,34.4076957766919,46274.0000,1164952000,20617000,789.7739504843918,33.9952002948349,0.0123317755469536,107.2771431141495,35.3736304560802,86.80161176253584,0.1146960063728996,StrongBuy,7,90.8277860513758,-8.325105597392051,,31.785231390313257,11.391916515763285,-1.730063417212839,20.89563753261889,-2.9535707292278595,1654418.8351920699,34.4076957766919,90.0855,2.11227884430743,221.18307609989355,174.4923608611781,1443286000,19.270186335403736,123.47977887692755,6.11582,3.2321174,36.6408611686176,0.297361960961382,336.83424589347936,290.136374,7428710.8,51.95606563903769,186477900,807,406996000,406996000,308.6699,23.135704170785807,-7.776354758664855,23.247192625394582,235.7425,171.56860000000006,167.90179999999998,9.53442378460796,10.632093071610075,86.485,0.47519371883093725,3657896,222.4296664831986,Information Technology Services,-3.8418733027645446
RKLB,NASDAQ,Rocket Lab Corporation,45264293716.3356,75.67,Electronic Technology,122.4263551284467,63.4573179188865,33.7690449072807,-53.47400045530152,37.95957947246077,,,-751489000,,64.77493049559521,66.65698406134385,-33.1998681534717,19.240891280191825,-13.5488104772818,46244.0000,828660000,253955000,19.985465116279073,-14.0841557599947,0.061240072832716604,69.24625363453366,-26.8718233962842,76.47391444309734,,Buy,5,39.9794319036042,-7.755074530762032,-8.638982219034316,-16.144805012242404,13.538910671557225,-3.6218592303105956,43.58049780740746,,231461.15384615402,,98.50699999999999,-0.5224362434153544,83.14930986057495,77.28247813442164,1016577000,-12.047422560585803,9.66666666666667,-0.194133,2.607823,-25.8370635894629,0.255474314269582,37.948290241868236,116.235294,21093984.4,49.300966726022644,598180000,2600,-321806000,-316301000,150.9999,24.19169538815034,-15.931563159648933,6.611417215493685,91.89480000000002,85.26746666666668,77.9023,8.086176892525826,8.645505642293498,37.57,0.6166826468389206,19508103,73.7466456815615,Aerospace & Defense,-3.3547179898422765
TER,NASDAQ,"Teradyne, Inc.",60173991229.44492,384.89,Electronic Technology,114.00722530428395,103.98956867163265,59.0609267804417,14.122741418369667,13.269697468002414,52.806398946314154,41.804961158065524,-38759000,39.712295937025736,13.434540785300321,13.7591447466749,30.8796103238719,17.511054453105416,36.663504111826,46322.0000,293751000,63899000,152.82528009989946,19.3153161821601,0.0291307188895955,262.07902163687675,25.7735811936184,0.43040793018811474,0.34957431754558704,Buy,6,30.7560462513486,3.483756075240236,100.4683026584867,22.358487821345605,5.933862208113159,0.8494566997408644,12.327477678746405,-0.047585022362836564,483215.909090909,17.003678681514923,99.31809999999999,5.072717241729182,369.5347729959439,303.1522364947546,321998000,4.874659400544956,36.64572016899207,9.206802,1.7760564,33.8296753393566,1.68060091443501,385.3085410706989,455.923077,4364521.3,53.733399688265955,156341000,6600,450406000,799932000,487.91,10.632365622305263,8.709098868819812,32.42881569652316,382.4107000000002,332.77953333333346,294.34149999999994,7.744416993239677,6.898863387575638,104.58,0.5861089133434966,2629616,367.4145367191393,Electronic Production Equipment,-1.8952720922468465
STX,NASDAQ,Seagate Technology Holdings PLC,193316433717.41287,852.95,Electronic Technology,107.65864332603938,48.4860883797054,45.5760557605576,25.461254612546124,34.05518302737166,61.47830474268416,23.921511975297644,2193000000,43.42723983061148,16.031933884166698,15.935803198031977,34.6535465354654,89.26721241818437,371.528588098016,46323.0000,1705000000,3673000000,104.84275800974459,59.5195812692775,1.79880018458699,457.48366013071893,26.1090610906109,2.68664811857644,0.5758742375628955,Buy,8,16.3412684119514,-6.640933602654463,14.880281690140846,69.16530278232406,0.3509827517047734,0.0620743915519434,6.191061910619107,0.4871168369613505,406500,,99.7337,13.383620689655173,838.4370219303355,593.3125400279635,1705000000,9.352564102564108,100.10322459560594,35.656191,2.0874982,36.9167691676917,2.45258620689655,149.16685280321644,1148.181818,5462823.1,50.099035403252024,226645000,30000,3105000000,3105000000,1145,-2.953658508834798,3.8549111763201895,79.48567677180952,893.3062,618.7207666666666,530.7447,8.666460029981403,8.652515805290847,148.56,0.87849628531226,5562084,848.0680786975997,Computer Peripherals,-6.405343456772434
SANM,NASDAQ,Sanmina Corporation,11022831905.028368,205.66,Electronic Technology,99.65423916045292,69.67478822587803,8.97671869158087,5.822807048192371,7.3999699801594225,36.805841401650056,16.999036148203228,-607999000,13.648974269964485,0.9253719867311215,0.8603400112446792,5.49118211080896,4.306279806424703,12.6982642074882,46335.0000,966220000,318996000,19.620226066107215,9.43228965280207,0.950519446574809,75.8228605625374,2.41415042983939,3.1512168938151452,1.8167151389067768,Buy,5,2.74268978408578,0.9588101110884366,19.604436504391842,13.350029501595381,-4.550172895201285,2.1691068326182976,0.38245003741211964,-1.1816934394526886,208420.051282051,10.8072389025967,94.4485,10.776631055810494,212.2413703356464,181.60955166862468,966220000,-14.486486486486488,39.876215738284706,12.098333,1.5945282,6.77979142189071,5.56668420002539,68.71823379923758,253,1087300.5,49.491171375802516,53597400,39000,473300000,594148000,288.68,19.24392647996753,-2.9310426204748232,16.04472851550899,228.29840000000004,186.7754,178.33744999999988,6.71577325925237,7.531306267362895,108.365,0.5840802902287592,1117091,203.500902743548,Electronic Production Equipment,-0.7732088165888398
ALAB,NASDAQ,"Astera Labs, Inc.",57510311787.86232,331.5,Electronic Technology,97.55501054526219,104.45486518171161,75.1294388390565,33.050291780299695,115.12654873955941,163.22008862629247,84.29863535385591,-1157842000,197.2724930461432,46.84322885973374,48.57312031842409,22.7507011703784,33.32569305377953,25.8259366509891,46336.0000,167611000,26828000,256.1283534981589,18.5939282552039,0.0257361633281258,100.92126795563367,30.7420050768812,,0.6121338497486938,Buy,5,246.498588345111,-5.041415151402934,,14.65496734547461,9.224107485003161,-0.02809061453116578,35.6585437377203,-6.423462707764685,1127678.57142857,18.8224441072601,81.82780000000001,1.5090869422930073,325.1809312957016,236.87974000510673,1188816000,64.10891089108911,117.48400852878464,3.932448,3.8437283,23.7454437445452,0.3220028362605,190.33379694019465,391.013823,5133329.366666666,50.057674384549145,171407940,756,281762000,276676000,499.4762,17.48028705590502,-17.773561037318146,38.23601849174848,357.6405,227.9738,211.00939999999994,10.128119418840686,12.18965778625609,97.89,1.0827570473576655,4943992,327.6154989649615,Semiconductors,-1.676977671701797
WDC,NASDAQ,Western Digital Corporation,155630869721.01715,451.52,Electronic Technology,90.06560449859418,43.83877159309021,48.8273086152179,27.17702608561034,35.70378151260504,18.651223119056862,22.791590210115526,-527000000,31.20174405974998,12.005872723973772,15.632566762133289,35.5755089403205,,131.569664902998,46317.0000,1579000000,0,371.2870130628613,110.87711041826,0.118682310469314,494.69213039183404,72.1805093273473,-5.255187314310028,0.05776039515768167,Buy,,,,33.0863309352518,50.52458115902224,42.738619147247675,1.6654793516520223,8.986763681399488,-0.10595094491355046,,130.22793970213763,99.0645,9.025706940874036,526.4719504183038,375.3161778027914,1579000000,-4.955163558287378,66.92668860216642,19.810816,2.150585,38.4782103878009,1.0745501285347,985.1367419738407,671.565217,8719125.499999996,40.104428654390475,344682000,,3511000000,3511000000,799.87,-11.752174337926318,-15.190788794034505,55.75197809183544,563.1238,399.9714666666666,339.6424999999999,8.936540375863181,9.45949677652108,73.14,1.0264425599513551,16189975,524.9741237576851,Computer Peripherals,-17.39025752643642
LSCC,NASDAQ,Lattice Semiconductor Corporation,18279293879.635254,128.7,Electronic Technology,73.08521263733377,62.198417371804695,63.3528229181545,21.556887371909294,2.721039024265744,497.1031286210891,60.4461744898357,-91779000,183.8174686662066,27.866068432609275,27.634308304037514,8.46837050791179,22.419493636487157,4.9268433277385,46328.0000,133886000,36127000,13.056768558951969,0.419436046203247,0.048356437303102004,131.01777059773826,5.5788744572788,5.096018600913399,37.9570759232203,StrongBuy,6,61.1464245173351,0.6775402312206044,57.86363636363636,2.023675787956506,-12.423566446236073,0.1948981193397766,35.50592246331666,-1.593634422045111,445708.688245315,0.432846357788778,99.11449999999999,1.0787052883792572,131.3117418235652,108.39121435248842,133886000,5.061224489795909,54.40911817636472,2.129167,1.8013426,15.1596410476151,0.572073421187746,550.9433962264152,164.916667,2072572.7666666666,48.34385690568059,142030000,1174,112799000,151269000,157.01,7.599699021820909,-0.24802356223842936,9.51325143186631,137.84590000000009,112.94926666666662,102.44160000000002,6.48169340456153,7.856082880907335,59.37,1.2857852643382037,2263474,129.96582258905738,Semiconductors,-2.057516951133973
APH,NYSE,Amphenol Corporation,210359325142.4782,170.61,Electronic Technology,72.79501290605364,55.00238925366795,38.9520054047347,18.9571633318467,51.712245528060066,42.71122793841533,32.41444588795747,4633500000,23.653424173276374,7.7169830392835355,7.6538973376166775,28.1308166388617,13.574703836578422,38.083884653973,46323.0000,11130600000,14989400000,59.36564931178935,18.9940953418808,1.2142903250794,57.60739030023096,17.7287705607412,21.846731916089922,0.7263339914963719,StrongBuy,5,6.3042558102654,-1.4305796741916774,16.237085372485044,25.526549192678,10.976932353484985,0.1380495016340776,2.8015085712306287,0.6720671849617081,135851.176470588,28.60200846231822,,3.656298479677319,155.60133963216595,139.89121547705722,11434200000,24.007849978194503,29.09352300242132,5.263394,1.2513775,32.6252257717603,0.898231461371393,59.979016087666125,200.5,7432682.433333261,62.06197618686352,1232980000,170000,4378100000,4713700000,178.52,6.824870077014592,5.4254464561576965,7.593203104171669,157.08379999999994,145.29706666666664,143.01190000000008,4.268646724877372,4.34448497504235,104.71,0.6480216045557193,5360852,160.08361369656686,Electronic Components,-1.4514630747793775
KTB,NYSE,"Kontoor Brands, Inc.",4355461885.102211,78.8,Consumer Non-Durables,70.69259445636881,44.658040927385066,47.9677249076239,13.783983437483158,20.865788855520602,15.955292783672148,15.103386321047008,1185427000,11.686917449583234,1.7736810440634783,1.4903845131992952,13.5252415238746,7.023798912559052,46.9819930543135,46246.0000,108442000,1251456000,20.98378325412766,15.2312559096351,2.06081577846039,36.900625434329385,7.8148003552182,8.493994882483168,0.8071620118459145,Buy,5,3.23142023279488,0.12850504019378556,6.773989246985207,27.48349420876186,25.95788392796298,1.147983872181828,,2.400626570730196,297557.547169811,22.838232223948403,98.2005,7.14634973926709,80.85053988632845,74.33341232690017,108442000,1.025641025641022,19.44823404577838,5.217373,0.8996872,15.1766370534835,0.522698049860704,115.8190613152046,94.6,761860.5666666667,40.63482706965182,55272400,10600,434762000,400167000,88.96,-7.392172993301219,-10.04566210045662,3.1742355165763145,80.51019999999998,71.88286666666666,72.07735,3.8086275480983347,3.978621853096832,56.19,0.7103373792098014,958207,83.55305602927018,Apparel/Footwear,-0.33472803347280466
